date,step_of_day,interval_start,interval_end,duration_h,load_kw,pv_actual_kw,net_load_kw,fixed_price_yuan_per_kwh,variable_price_yuan_per_kwh
2025-06-13 00:00:00,8,2025-06-13 01:10:00,2025-06-13 01:20:00,0.16666667,2801.95220000,0.00000000,2801.95220000,0.43020000,0.36930000
2025-06-13 00:00:00,9,2025-06-13 01:20:00,2025-06-13 01:30:00,0.16666667,2952.20000000,0.00000000,2952.20000000,0.42790000,0.36070000
2025-06-13 00:00:00,10,2025-06-13 01:30:00,2025-06-13 01:40:00,0.16666667,3083.60150000,0.00000000,3083.60150000,0.43120000,0.34660000
2025-06-13 00:00:00,11,2025-06-13 01:40:00,2025-06-13 01:50:00,0.16666667,3089.03720000,0.00000000,3089.03720000,0.43330000,0.35120000
2025-06-13 00:00:00,12,2025-06-13 01:50:00,2025-06-13 02:00:00,0.16666667,2987.65000000,0.00000000,2987.65000000,0.43110000,0.36270000
2025-06-13 00:00:00,13,2025-06-13 02:00:00,2025-06-13 02:10:00,0.16666667,2880.89110000,0.00000000,2880.89110000,0.42930000,0.35450000
2025-06-13 00:00:00,14,2025-06-13 02:10:00,2025-06-13 02:20:00,0.16666667,2767.49460000,0.00000000,2767.49460000,0.43240000,0.37220000
2025-06-13 00:00:00,15,2025-06-13 02:20:00,2025-06-13 02:30:00,0.16666667,2713.69000000,0.00000000,2713.69000000,0.43670000,0.39680000
2025-06-13 00:00:00,16,2025-06-13 02:30:00,2025-06-13 02:40:00,0.16666667,2810.87670000,0.00000000,2810.87670000,0.43480000,0.36250000
2025-06-13 00:00:00,17,2025-06-13 02:40:00,2025-06-13 02:50:00,0.16666667,2883.23470000,0.00000000,2883.23470000,0.43350000,0.34100000
2025-06-13 00:00:00,18,2025-06-13 02:50:00,2025-06-13 03:00:00,0.16666667,2905.36000000,0.00000000,2905.36000000,0.43570000,0.37570000
2025-06-13 00:00:00,19,2025-06-13 03:00:00,2025-06-13 03:10:00,0.16666667,2976.42050000,0.00120000,2976.41930000,0.43740000,0.43280000
2025-06-13 00:00:00,20,2025-06-13 03:10:00,2025-06-13 03:20:00,0.16666667,2841.63870000,0.00000000,2841.63870000,0.43710000,0.43000000
2025-06-13 00:00:00,21,2025-06-13 03:20:00,2025-06-13 03:30:00,0.16666667,2628.46000000,0.00000000,2628.46000000,0.43560000,0.37600000
2025-06-13 00:00:00,22,2025-06-13 03:30:00,2025-06-13 03:40:00,0.16666667,2742.28720000,0.01700000,2742.27020000,0.43530000,0.35860000
2025-06-13 00:00:00,23,2025-06-13 03:40:00,2025-06-13 03:50:00,0.16666667,2824.97290000,0.00000000,2824.97290000,0.43600000,0.37200000
2025-06-13 00:00:00,24,2025-06-13 03:50:00,2025-06-13 04:00:00,0.16666667,2710.22000000,0.00000000,2710.22000000,0.43780000,0.36950000
2025-06-13 00:00:00,25,2025-06-13 04:00:00,2025-06-13 04:10:00,0.16666667,2606.66800000,0.23710000,2606.43090000,0.44010000,0.31970000
2025-06-13 00:00:00,26,2025-06-13 04:10:00,2025-06-13 04:20:00,0.16666667,2661.43310000,0.00000000,2661.43310000,0.43890000,0.31150000
2025-06-13 00:00:00,27,2025-06-13 04:20:00,2025-06-13 04:30:00,0.16666667,2785.42000000,0.00000000,2785.42000000,0.43640000,0.35990000
2025-06-13 00:00:00,28,2025-06-13 04:30:00,2025-06-13 04:40:00,0.16666667,2773.79710000,3.30270000,2770.49440000,0.43930000,0.39040000
2025-06-13 00:00:00,29,2025-06-13 04:40:00,2025-06-13 04:50:00,0.16666667,2811.07630000,0.00000000,2811.07630000,0.44220000,0.38900000
2025-06-13 00:00:00,30,2025-06-13 04:50:00,2025-06-13 05:00:00,0.16666667,2863.44000000,1.80000000,2861.64000000,0.43950000,0.36910000
2025-06-13 00:00:00,31,2025-06-13 05:00:00,2025-06-13 05:10:00,0.16666667,2709.45740000,102.22240000,2607.23500000,0.43330000,0.35430000
2025-06-13 00:00:00,32,2025-06-13 05:10:00,2025-06-13 05:20:00,0.16666667,2634.82310000,255.40090000,2379.42220000,0.44390000,0.35950000
2025-06-13 00:00:00,33,2025-06-13 05:20:00,2025-06-13 05:30:00,0.16666667,2723.20000000,415.08750000,2308.11250000,0.43010000,0.33500000
2025-06-13 00:00:00,34,2025-06-13 05:30:00,2025-06-13 05:40:00,0.16666667,2783.20170000,572.47900000,2210.72270000,0.37130000,0.25650000
2025-06-13 00:00:00,35,2025-06-13 05:40:00,2025-06-13 05:50:00,0.16666667,2843.88690000,789.37660000,2054.51030000,0.57080000,0.42750000
2025-06-13 00:00:00,36,2025-06-13 05:50:00,2025-06-13 06:00:00,0.16666667,2797.67000000,1031.92500000,1765.74500000,0.90990000,0.72420000
2025-06-13 00:00:00,37,2025-06-13 06:00:00,2025-06-13 06:10:00,0.16666667,2513.47150000,1200.83410000,1312.63740000,0.93680000,0.69620000
2025-06-13 00:00:00,38,2025-06-13 06:10:00,2025-06-13 06:20:00,0.16666667,2514.39270000,1382.59980000,1131.79290000,0.87580000,0.61400000
2025-06-13 00:00:00,39,2025-06-13 06:20:00,2025-06-13 06:30:00,0.16666667,2727.70000000,1600.16250000,1127.53750000,0.87590000,0.63560000
2025-06-13 00:00:00,40,2025-06-13 06:30:00,2025-06-13 06:40:00,0.16666667,2616.54980000,1780.28200000,836.26780000,0.86010000,0.64800000
2025-06-13 00:00:00,41,2025-06-13 06:40:00,2025-06-13 06:50:00,0.16666667,2791.76340000,1911.36350000,880.39990000,0.84420000,0.64710000
2025-06-13 00:00:00,42,2025-06-13 06:50:00,2025-06-13 07:00:00,0.16666667,3203.81000000,2030.06250000,1173.74750000,0.83340000,0.64850000
2025-06-13 00:00:00,43,2025-06-13 07:00:00,2025-06-13 07:10:00,0.16666667,3134.54990000,2184.56250000,949.98740000,0.80920000,0.65410000
2025-06-13 00:00:00,44,2025-06-13 07:10:00,2025-06-13 07:20:00,0.16666667,2993.48460000,2347.77460000,645.71000000,0.79720000,0.65300000
2025-06-13 00:00:00,45,2025-06-13 07:20:00,2025-06-13 07:30:00,0.16666667,3016.86000000,2589.00000000,427.86000000,0.76440000,0.60330000
2025-06-13 00:00:00,46,2025-06-13 07:30:00,2025-06-13 07:40:00,0.16666667,3021.83790000,2986.54970000,35.28820000,0.68990000,0.50810000
2025-06-13 00:00:00,47,2025-06-13 07:40:00,2025-06-13 07:50:00,0.16666667,3013.82990000,3209.07690000,-195.24700000,0.86000000,0.64340000
2025-06-13 00:00:00,48,2025-06-13 07:50:00,2025-06-13 08:00:00,0.16666667,3093.93000000,3197.47500000,-103.54500000,1.16170000,0.92100000
2025-06-13 00:00:00,49,2025-06-13 08:00:00,2025-06-13 08:10:00,0.16666667,3309.93870000,3226.77980000,83.15890000,1.16830000,0.95520000
2025-06-13 00:00:00,50,2025-06-13 08:10:00,2025-06-13 08:20:00,0.16666667,3339.12690000,3401.41890000,-62.29200000,1.09560000,0.89710000
2025-06-13 00:00:00,51,2025-06-13 08:20:00,2025-06-13 08:30:00,0.16666667,3144.62000000,3699.90000000,-555.28000000,1.08490000,0.85760000
2025-06-13 00:00:00,52,2025-06-13 08:30:00,2025-06-13 08:40:00,0.16666667,3068.21950000,4020.88480000,-952.66530000,1.06100000,0.80490000
2025-06-13 00:00:00,53,2025-06-13 08:40:00,2025-06-13 08:50:00,0.16666667,3425.90950000,4261.14540000,-835.23590000,1.04300000,0.84510000
2025-06-13 00:00:00,54,2025-06-13 08:50:00,2025-06-13 09:00:00,0.16666667,3961.95000000,4339.50000000,-377.55000000,1.03600000,0.93040000
2025-06-13 00:00:00,55,2025-06-13 09:00:00,2025-06-13 09:10:00,0.16666667,4058.60280000,4285.49840000,-226.89560000,1.01470000,0.89580000
2025-06-13 00:00:00,56,2025-06-13 09:10:00,2025-06-13 09:20:00,0.16666667,3891.09640000,4464.48090000,-573.38450000,0.99220000,0.86460000
2025-06-13 00:00:00,57,2025-06-13 09:20:00,2025-06-13 09:30:00,0.16666667,3760.31000000,4858.12500000,-1097.81500000,0.97000000,0.87320000
2025-06-13 00:00:00,58,2025-06-13 09:30:00,2025-06-13 09:40:00,0.16666667,3801.11300000,5103.73510000,-1302.62210000,0.94220000,0.83140000
2025-06-13 00:00:00,59,2025-06-13 09:40:00,2025-06-13 09:50:00,0.16666667,3810.62750000,5322.68140000,-1512.05390000,0.95690000,0.78490000
2025-06-13 00:00:00,60,2025-06-13 09:50:00,2025-06-13 10:00:00,0.16666667,3758.69000000,5582.10000000,-1823.41000000,0.99770000,0.78100000
2025-06-13 00:00:00,61,2025-06-13 10:00:00,2025-06-13 10:10:00,0.16666667,3797.65100000,5754.95380000,-1957.30280000,0.99190000,0.81120000
2025-06-13 00:00:00,62,2025-06-13 10:10:00,2025-06-13 10:20:00,0.16666667,3794.03400000,5674.25920000,-1880.22520000,0.95880000,0.78970000
2025-06-13 00:00:00,63,2025-06-13 10:20:00,2025-06-13 10:30:00,0.16666667,3750.76000000,5510.77500000,-1760.01500000,0.95490000,0.75330000
2025-06-13 00:00:00,64,2025-06-13 10:30:00,2025-06-13 10:40:00,0.16666667,3809.67280000,5661.72920000,-1852.05640000,0.98390000,0.79350000
2025-06-13 00:00:00,65,2025-06-13 10:40:00,2025-06-13 10:50:00,0.16666667,3833.27460000,6045.04750000,-2211.77290000,0.79900000,0.66790000
2025-06-13 00:00:00,66,2025-06-13 10:50:00,2025-06-13 11:00:00,0.16666667,3785.92000000,6405.15000000,-2619.23000000,0.50250000,0.42650000
2025-06-13 00:00:00,67,2025-06-13 11:00:00,2025-06-13 11:10:00,0.16666667,3786.60900000,6519.71110000,-2733.10210000,0.46620000,0.38230000
2025-06-13 00:00:00,68,2025-06-13 11:10:00,2025-06-13 11:20:00,0.16666667,3870.66180000,6503.86290000,-2633.20110000,0.50070000,0.39730000
2025-06-13 00:00:00,69,2025-06-13 11:20:00,2025-06-13 11:30:00,0.16666667,3908.37000000,6669.56250000,-2761.19250000,0.48270000,0.36150000
2025-06-13 00:00:00,70,2025-06-13 11:30:00,2025-06-13 11:40:00,0.16666667,3765.40010000,7185.51150000,-3420.11140000,0.47850000,0.31630000
2025-06-13 00:00:00,71,2025-06-13 11:40:00,2025-06-13 11:50:00,0.16666667,3830.03410000,7245.44640000,-3415.41230000,0.46620000,0.32230000
2025-06-13 00:00:00,72,2025-06-13 11:50:00,2025-06-13 12:00:00,0.16666667,3993.28000000,6838.05000000,-2844.77000000,0.44320000,0.36390000
2025-06-13 00:00:00,73,2025-06-13 12:00:00,2025-06-13 12:10:00,0.16666667,3773.06020000,6749.05220000,-2975.99200000,0.44110000,0.37040000
2025-06-13 00:00:00,74,2025-06-13 12:10:00,2025-06-13 12:20:00,0.16666667,3683.92880000,6802.30930000,-3118.38050000,0.45510000,0.36670000
2025-06-13 00:00:00,75,2025-06-13 12:20:00,2025-06-13 12:30:00,0.16666667,3837.03000000,6788.28750000,-2951.25750000,0.44630000,0.34980000
2025-06-13 00:00:00,76,2025-06-13 12:30:00,2025-06-13 12:40:00,0.16666667,3819.00050000,6747.39700000,-2928.39650000,0.41130000,0.30910000
2025-06-13 00:00:00,77,2025-06-13 12:40:00,2025-06-13 12:50:00,0.16666667,3748.11620000,6836.94270000,-3088.82650000,0.56820000,0.40440000
2025-06-13 00:00:00,78,2025-06-13 12:50:00,2025-06-13 13:00:00,0.16666667,3694.54000000,7039.50000000,-3344.96000000,0.82790000,0.58520000
2025-06-13 00:00:00,79,2025-06-13 13:00:00,2025-06-13 13:10:00,0.16666667,3627.84210000,7113.79720000,-3485.95510000,0.86360000,0.63290000
2025-06-13 00:00:00,80,2025-06-13 13:10:00,2025-06-13 13:20:00,0.16666667,3844.52520000,6752.72490000,-2908.19970000,0.84160000,0.66320000
2025-06-13 00:00:00,81,2025-06-13 13:20:00,2025-06-13 13:30:00,0.16666667,4184.03000000,6165.93750000,-1981.90750000,0.86180000,0.71640000
2025-06-13 00:00:00,82,2025-06-13 13:30:00,2025-06-13 13:40:00,0.16666667,4122.09990000,5921.66670000,-1799.56680000,0.86230000,0.70940000
2025-06-13 00:00:00,83,2025-06-13 13:40:00,2025-06-13 13:50:00,0.16666667,3842.30180000,5905.92100000,-2063.61920000,0.90260000,0.70370000
2025-06-13 00:00:00,84,2025-06-13 13:50:00,2025-06-13 14:00:00,0.16666667,3691.96000000,5998.98750000,-2307.02750000,0.97540000,0.71290000
2025-06-13 00:00:00,85,2025-06-13 14:00:00,2025-06-13 14:10:00,0.16666667,3861.98740000,6182.70210000,-2320.71470000,1.00020000,0.69410000
2025-06-13 00:00:00,86,2025-06-13 14:10:00,2025-06-13 14:20:00,0.16666667,4008.50920000,6172.16940000,-2163.66020000,0.99780000,0.72170000
2025-06-13 00:00:00,87,2025-06-13 14:20:00,2025-06-13 14:30:00,0.16666667,3979.20000000,5835.78750000,-1856.58750000,1.02710000,0.79340000
2025-06-13 00:00:00,88,2025-06-13 14:30:00,2025-06-13 14:40:00,0.16666667,3918.21310000,5304.17410000,-1385.96100000,1.09060000,0.80360000
2025-06-13 00:00:00,89,2025-06-13 14:40:00,2025-06-13 14:50:00,0.16666667,3858.55450000,4858.62300000,-1000.06850000,0.93760000,0.67150000
2025-06-13 00:00:00,90,2025-06-13 14:50:00,2025-06-13 15:00:00,0.16666667,3871.97000000,4570.08750000,-698.11750000,0.66940000,0.50410000
2025-06-13 00:00:00,91,2025-06-13 15:00:00,2025-06-13 15:10:00,0.16666667,4029.91580000,4314.09590000,-284.18010000,0.66000000,0.50520000
2025-06-13 00:00:00,92,2025-06-13 15:10:00,2025-06-13 15:20:00,0.16666667,4131.74810000,4161.12890000,-29.38080000,0.72170000,0.54700000
2025-06-13 00:00:00,93,2025-06-13 15:20:00,2025-06-13 15:30:00,0.16666667,4123.06000000,4104.90000000,18.16000000,0.73080000,0.55380000
2025-06-13 00:00:00,94,2025-06-13 15:30:00,2025-06-13 15:40:00,0.16666667,4134.15750000,4027.35080000,106.80670000,0.75340000,0.57280000
2025-06-13 00:00:00,95,2025-06-13 15:40:00,2025-06-13 15:50:00,0.16666667,4172.96090000,3875.97060000,296.99030000,0.78230000,0.59930000
2025-06-13 00:00:00,96,2025-06-13 15:50:00,2025-06-13 16:00:00,0.16666667,4189.21000000,3611.96250000,577.24750000,0.80550000,0.63540000
2025-06-13 00:00:00,97,2025-06-13 16:00:00,2025-06-13 16:10:00,0.16666667,4137.28980000,3236.78140000,900.50840000,0.82710000,0.69200000
2025-06-13 00:00:00,98,2025-06-13 16:10:00,2025-06-13 16:20:00,0.16666667,4090.49950000,2922.46530000,1168.03420000,0.85190000,0.73340000
2025-06-13 00:00:00,99,2025-06-13 16:20:00,2025-06-13 16:30:00,0.16666667,4139.64000000,2730.07500000,1409.56500000,0.87910000,0.75260000
2025-06-13 00:00:00,100,2025-06-13 16:30:00,2025-06-13 16:40:00,0.16666667,4255.24310000,2567.42840000,1687.81470000,0.90240000,0.76560000
2025-06-13 00:00:00,101,2025-06-13 16:40:00,2025-06-13 16:50:00,0.16666667,4006.61490000,2348.73200000,1657.88290000,0.91630000,0.72210000
2025-06-13 00:00:00,102,2025-06-13 16:50:00,2025-06-13 17:00:00,0.16666667,3541.61000000,2098.23750000,1443.37250000,0.92640000,0.65690000
2025-06-13 00:00:00,103,2025-06-13 17:00:00,2025-06-13 17:10:00,0.16666667,3498.11050000,1905.93840000,1592.17210000,0.94620000,0.66980000
2025-06-13 00:00:00,104,2025-06-13 17:10:00,2025-06-13 17:20:00,0.16666667,3758.58840000,1701.93690000,2056.65150000,0.97420000,0.71510000
2025-06-13 00:00:00,105,2025-06-13 17:20:00,2025-06-13 17:30:00,0.16666667,3994.43000000,1470.26250000,2524.16750000,0.98620000,0.74870000
2025-06-13 00:00:00,106,2025-06-13 17:30:00,2025-06-13 17:40:00,0.16666667,3945.04480000,1284.16830000,2660.87650000,0.97600000,0.78440000
2025-06-13 00:00:00,107,2025-06-13 17:40:00,2025-06-13 17:50:00,0.16666667,3684.99400000,1188.95560000,2496.03840000,1.07420000,0.90490000
2025-06-13 00:00:00,108,2025-06-13 17:50:00,2025-06-13 18:00:00,0.16666667,3462.88000000,1118.25000000,2344.63000000,1.23130000,1.06560000
2025-06-13 00:00:00,109,2025-06-13 18:00:00,2025-06-13 18:10:00,0.16666667,3503.27650000,947.02810000,2556.24840000,1.25610000,1.12660000
2025-06-13 00:00:00,110,2025-06-13 18:10:00,2025-06-13 18:20:00,0.16666667,3585.18780000,728.44580000,2856.74200000,1.24470000,1.14050000
2025-06-13 00:00:00,111,2025-06-13 18:20:00,2025-06-13 18:30:00,0.16666667,3623.44000000,520.50000000,3102.94000000,1.25450000,1.14980000
2025-06-13 00:00:00,112,2025-06-13 18:30:00,2025-06-13 18:40:00,0.16666667,3714.19930000,332.21250000,3381.98680000,1.25220000,1.14940000
2025-06-13 00:00:00,113,2025-06-13 18:40:00,2025-06-13 18:50:00,0.16666667,3697.69260000,143.38570000,3554.30690000,1.28810000,1.17900000
2025-06-13 00:00:00,114,2025-06-13 18:50:00,2025-06-13 19:00:00,0.16666667,3609.48000000,2.25000000,3607.23000000,1.34660000,1.22070000
2025-06-13 00:00:00,115,2025-06-13 19:00:00,2025-06-13 19:10:00,0.16666667,3665.61340000,0.00000000,3665.61340000,1.35230000,1.21890000
2025-06-13 00:00:00,116,2025-06-13 19:10:00,2025-06-13 19:20:00,0.16666667,3758.97280000,4.85440000,3754.11840000,1.34450000,1.23630000
2025-06-13 00:00:00,117,2025-06-13 19:20:00,2025-06-13 19:30:00,0.16666667,3768.07000000,0.00000000,3768.07000000,1.34830000,1.26220000
2025-06-13 00:00:00,118,2025-06-13 19:30:00,2025-06-13 19:40:00,0.16666667,3692.24740000,0.00000000,3692.24740000,1.34900000,1.22900000
2025-06-13 00:00:00,119,2025-06-13 19:40:00,2025-06-13 19:50:00,0.16666667,3723.71980000,0.34850000,3723.37130000,1.34730000,1.25190000
2025-06-13 00:00:00,120,2025-06-13 19:50:00,2025-06-13 20:00:00,0.16666667,3801.17000000,0.00000000,3801.17000000,1.34820000,1.29800000
2025-06-13 00:00:00,121,2025-06-13 20:00:00,2025-06-13 20:10:00,0.16666667,3682.87810000,0.00000000,3682.87810000,1.35130000,1.21730000
2025-06-13 00:00:00,122,2025-06-13 20:10:00,2025-06-13 20:20:00,0.16666667,3599.51870000,0.02500000,3599.49370000,1.34000000,1.16540000
2025-06-13 00:00:00,123,2025-06-13 20:20:00,2025-06-13 20:30:00,0.16666667,3676.86000000,0.00000000,3676.86000000,1.34890000,1.22360000
2025-06-13 00:00:00,124,2025-06-13 20:30:00,2025-06-13 20:40:00,0.16666667,3827.62570000,0.00000000,3827.62570000,1.39520000,1.28810000
2025-06-13 00:00:00,125,2025-06-13 20:40:00,2025-06-13 20:50:00,0.16666667,4009.08500000,0.00180000,4009.08320000,1.22260000,1.14360000
2025-06-13 00:00:00,126,2025-06-13 20:50:00,2025-06-13 21:00:00,0.16666667,3998.09000000,0.00000000,3998.09000000,0.93320000,0.89420000
2025-06-13 00:00:00,127,2025-06-13 21:00:00,2025-06-13 21:10:00,0.16666667,3588.13900000,0.00000000,3588.13900000,0.90680000,0.86520000
2025-06-13 00:00:00,128,2025-06-13 21:10:00,2025-06-13 21:20:00,0.16666667,3386.72160000,0.00000000,3386.72160000,0.93710000,0.89470000
2025-06-13 00:00:00,129,2025-06-13 21:20:00,2025-06-13 21:30:00,0.16666667,3552.80000000,0.00000000,3552.80000000,0.93710000,0.89890000
2025-06-13 00:00:00,130,2025-06-13 21:30:00,2025-06-13 21:40:00,0.16666667,3631.23740000,0.00000000,3631.23740000,0.98710000,0.91980000
2025-06-13 00:00:00,131,2025-06-13 21:40:00,2025-06-13 21:50:00,0.16666667,3349.69750000,0.00000000,3349.69750000,0.77640000,0.70390000
2025-06-13 00:00:00,132,2025-06-13 21:50:00,2025-06-13 22:00:00,0.16666667,3002.17000000,0.00000000,3002.17000000,0.42090000,0.37670000
2025-06-13 00:00:00,133,2025-06-13 22:00:00,2025-06-13 22:10:00,0.16666667,3134.98240000,0.00000000,3134.98240000,0.38590000,0.35770000
2025-06-13 00:00:00,134,2025-06-13 22:10:00,2025-06-13 22:20:00,0.16666667,3273.09660000,0.00000000,3273.09660000,0.43680000,0.43180000
2025-06-13 00:00:00,135,2025-06-13 22:20:00,2025-06-13 22:30:00,0.16666667,3204.51000000,0.00000000,3204.51000000,0.41980000,0.43900000
2025-06-13 00:00:00,136,2025-06-13 22:30:00,2025-06-13 22:40:00,0.16666667,3163.10810000,0.00000000,3163.10810000,0.41860000,0.42540000
2025-06-13 00:00:00,137,2025-06-13 22:40:00,2025-06-13 22:50:00,0.16666667,3076.87510000,0.00000000,3076.87510000,0.42410000,0.38790000
2025-06-13 00:00:00,138,2025-06-13 22:50:00,2025-06-13 23:00:00,0.16666667,2942.23000000,0.00000000,2942.23000000,0.42370000,0.35460000
2025-06-13 00:00:00,139,2025-06-13 23:00:00,2025-06-13 23:10:00,0.16666667,2914.16650000,0.00000000,2914.16650000,0.42480000,0.37310000
2025-06-13 00:00:00,140,2025-06-13 23:10:00,2025-06-13 23:20:00,0.16666667,3158.29820000,0.00000000,3158.29820000,0.42400000,0.39140000
2025-06-13 00:00:00,141,2025-06-13 23:20:00,2025-06-13 23:30:00,0.16666667,3363.41000000,0.00000000,3363.41000000,0.42200000,0.39150000
2025-06-13 00:00:00,142,2025-06-13 23:30:00,2025-06-13 23:40:00,0.16666667,3044.58740000,0.00000000,3044.58740000,0.42400000,0.40150000
2025-06-13 00:00:00,143,2025-06-13 23:40:00,2025-06-13 23:50:00,0.16666667,2898.98340000,0.00000000,2898.98340000,0.42710000,0.39690000
2025-06-13 00:00:00,144,2025-06-13 23:50:00,2025-06-14 00:00:00,0.16666667,3140.81000000,0.00000000,3140.81000000,0.42760000,0.38180000
2025-06-14 00:00:00,1,2025-06-14 00:00:00,2025-06-14 00:10:00,0.16666667,3292.22070000,0.00000000,3292.22070000,0.42480000,0.39270000
2025-06-14 00:00:00,2,2025-06-14 00:10:00,2025-06-14 00:20:00,0.16666667,3247.76200000,0.00000000,3247.76200000,0.42450000,0.42560000
2025-06-14 00:00:00,3,2025-06-14 00:20:00,2025-06-14 00:30:00,0.16666667,3135.42000000,0.00000000,3135.42000000,0.42690000,0.43360000
2025-06-14 00:00:00,4,2025-06-14 00:30:00,2025-06-14 00:40:00,0.16666667,3144.89430000,0.00000000,3144.89430000,0.42720000,0.37290000
2025-06-14 00:00:00,5,2025-06-14 00:40:00,2025-06-14 00:50:00,0.16666667,3189.35660000,0.00000000,3189.35660000,0.42710000,0.33930000
2025-06-14 00:00:00,6,2025-06-14 00:50:00,2025-06-14 01:00:00,0.16666667,3191.86000000,0.00000000,3191.86000000,0.42850000,0.36220000
2025-06-14 00:00:00,7,2025-06-14 01:00:00,2025-06-14 01:10:00,0.16666667,3141.31290000,0.00000000,3141.31290000,0.43110000,0.38000000
2025-06-14 00:00:00,8,2025-06-14 01:10:00,2025-06-14 01:20:00,0.16666667,2978.29060000,0.00000000,2978.29060000,0.43020000,0.37310000
2025-06-14 00:00:00,9,2025-06-14 01:20:00,2025-06-14 01:30:00,0.16666667,2859.96000000,0.00000000,2859.96000000,0.42790000,0.35810000
2025-06-14 00:00:00,10,2025-06-14 01:30:00,2025-06-14 01:40:00,0.16666667,2991.41690000,0.00000000,2991.41690000,0.43120000,0.36230000
2025-06-14 00:00:00,11,2025-06-14 01:40:00,2025-06-14 01:50:00,0.16666667,2886.44900000,0.00000000,2886.44900000,0.43330000,0.36300000
2025-06-14 00:00:00,12,2025-06-14 01:50:00,2025-06-14 02:00:00,0.16666667,2684.58000000,0.00000000,2684.58000000,0.43110000,0.38150000
2025-06-14 00:00:00,13,2025-06-14 02:00:00,2025-06-14 02:10:00,0.16666667,2981.87400000,0.00000000,2981.87400000,0.42930000,0.45070000
2025-06-14 00:00:00,14,2025-06-14 02:10:00,2025-06-14 02:20:00,0.16666667,3040.30610000,0.00000000,3040.30610000,0.43240000,0.43340000
2025-06-14 00:00:00,15,2025-06-14 02:20:00,2025-06-14 02:30:00,0.16666667,2782.61000000,0.00000000,2782.61000000,0.43670000,0.35010000
2025-06-14 00:00:00,16,2025-06-14 02:30:00,2025-06-14 02:40:00,0.16666667,2861.40340000,0.00000000,2861.40340000,0.43480000,0.35480000
2025-06-14 00:00:00,17,2025-06-14 02:40:00,2025-06-14 02:50:00,0.16666667,2863.28880000,0.00000000,2863.28880000,0.43350000,0.33900000
2025-06-14 00:00:00,18,2025-06-14 02:50:00,2025-06-14 03:00:00,0.16666667,2706.74000000,0.00000000,2706.74000000,0.43570000,0.30620000
2025-06-14 00:00:00,19,2025-06-14 03:00:00,2025-06-14 03:10:00,0.16666667,2767.51010000,0.00160000,2767.50850000,0.43740000,0.37490000
2025-06-14 00:00:00,20,2025-06-14 03:10:00,2025-06-14 03:20:00,0.16666667,2826.58350000,0.00000000,2826.58350000,0.43710000,0.41070000
2025-06-14 00:00:00,21,2025-06-14 03:20:00,2025-06-14 03:30:00,0.16666667,2821.38000000,0.00000000,2821.38000000,0.43560000,0.36850000
2025-06-14 00:00:00,22,2025-06-14 03:30:00,2025-06-14 03:40:00,0.16666667,2923.50200000,0.02250000,2923.47950000,0.43530000,0.34030000
2025-06-14 00:00:00,23,2025-06-14 03:40:00,2025-06-14 03:50:00,0.16666667,2996.68770000,0.00000000,2996.68770000,0.43600000,0.34820000
2025-06-14 00:00:00,24,2025-06-14 03:50:00,2025-06-14 04:00:00,0.16666667,2885.80000000,0.00000000,2885.80000000,0.43780000,0.36310000
2025-06-14 00:00:00,25,2025-06-14 04:00:00,2025-06-14 04:10:00,0.16666667,2608.67370000,0.31360000,2608.36010000,0.44010000,0.34540000
2025-06-14 00:00:00,26,2025-06-14 04:10:00,2025-06-14 04:20:00,0.16666667,2602.25340000,0.00000000,2602.25340000,0.43890000,0.34010000
2025-06-14 00:00:00,27,2025-06-14 04:20:00,2025-06-14 04:30:00,0.16666667,2799.89000000,0.00000000,2799.89000000,0.43640000,0.36510000
2025-06-14 00:00:00,28,2025-06-14 04:30:00,2025-06-14 04:40:00,0.16666667,2720.84630000,4.36810000,2716.47820000,0.43930000,0.38770000
2025-06-14 00:00:00,29,2025-06-14 04:40:00,2025-06-14 04:50:00,0.16666667,2641.21980000,0.00000000,2641.21980000,0.44220000,0.36970000
2025-06-14 00:00:00,30,2025-06-14 04:50:00,2025-06-14 05:00:00,0.16666667,2632.74000000,3.45000000,2629.29000000,0.43950000,0.33130000
2025-06-14 00:00:00,31,2025-06-14 05:00:00,2025-06-14 05:10:00,0.16666667,2502.53900000,137.07860000,2365.46040000,0.43330000,0.33110000
2025-06-14 00:00:00,32,2025-06-14 05:10:00,2025-06-14 05:20:00,0.16666667,2578.80360000,327.84670000,2250.95690000,0.44390000,0.34180000
2025-06-14 00:00:00,33,2025-06-14 05:20:00,2025-06-14 05:30:00,0.16666667,2833.56000000,522.97500000,2310.58500000,0.43010000,0.32060000
2025-06-14 00:00:00,34,2025-06-14 05:30:00,2025-06-14 05:40:00,0.16666667,2871.51020000,719.26810000,2152.24210000,0.37130000,0.28360000
2025-06-14 00:00:00,35,2025-06-14 05:40:00,2025-06-14 05:50:00,0.16666667,2789.43280000,920.04930000,1869.38350000,0.57080000,0.44300000
2025-06-14 00:00:00,36,2025-06-14 05:50:00,2025-06-14 06:00:00,0.16666667,2768.88000000,1147.65000000,1621.23000000,0.90990000,0.71780000
2025-06-14 00:00:00,37,2025-06-14 06:00:00,2025-06-14 06:10:00,0.16666667,2863.84370000,1412.60240000,1451.24130000,0.93680000,0.77980000
2025-06-14 00:00:00,38,2025-06-14 06:10:00,2025-06-14 06:20:00,0.16666667,2808.61460000,1612.73370000,1195.88090000,0.87580000,0.68620000
