issue_date,issue_hour,issue_datetime,lead_hour,target_datetime,pv_forecast_kw
2025-05-23 00:00:00,12,2025-05-23 12:00:00,11,2025-05-23 23:00:00,0.00000000
2025-05-23 00:00:00,12,2025-05-23 12:00:00,12,2025-05-24 00:00:00,0.00000000
2025-05-23 00:00:00,12,2025-05-23 12:00:00,13,2025-05-24 01:00:00,0.00000000
2025-05-23 00:00:00,12,2025-05-23 12:00:00,14,2025-05-24 02:00:00,0.00000000
2025-05-23 00:00:00,12,2025-05-23 12:00:00,15,2025-05-24 03:00:00,0.00000000
2025-05-23 00:00:00,12,2025-05-23 12:00:00,16,2025-05-24 04:00:00,0.00000000
2025-05-23 00:00:00,12,2025-05-23 12:00:00,17,2025-05-24 05:00:00,0.00000000
2025-05-23 00:00:00,12,2025-05-23 12:00:00,18,2025-05-24 06:00:00,1139.05680000
2025-05-23 00:00:00,12,2025-05-23 12:00:00,19,2025-05-24 07:00:00,3201.71250000
2025-05-23 00:00:00,12,2025-05-23 12:00:00,20,2025-05-24 08:00:00,4536.73470000
2025-05-23 00:00:00,12,2025-05-23 12:00:00,21,2025-05-24 09:00:00,6028.77140000
2025-05-23 00:00:00,12,2025-05-23 12:00:00,22,2025-05-24 10:00:00,8013.14320000
2025-05-23 00:00:00,12,2025-05-23 12:00:00,23,2025-05-24 11:00:00,8488.43630000
2025-05-23 00:00:00,12,2025-05-23 12:00:00,24,2025-05-24 12:00:00,8595.61240000
2025-05-23 00:00:00,18,2025-05-23 18:00:00,1,2025-05-23 19:00:00,0.00000000
2025-05-23 00:00:00,18,2025-05-23 18:00:00,2,2025-05-23 20:00:00,0.00000000
2025-05-23 00:00:00,18,2025-05-23 18:00:00,3,2025-05-23 21:00:00,0.00000000
2025-05-23 00:00:00,18,2025-05-23 18:00:00,4,2025-05-23 22:00:00,0.00000000
2025-05-23 00:00:00,18,2025-05-23 18:00:00,5,2025-05-23 23:00:00,0.00000000
2025-05-23 00:00:00,18,2025-05-23 18:00:00,6,2025-05-24 00:00:00,0.00000000
2025-05-23 00:00:00,18,2025-05-23 18:00:00,7,2025-05-24 01:00:00,0.00000000
2025-05-23 00:00:00,18,2025-05-23 18:00:00,8,2025-05-24 02:00:00,0.00000000
2025-05-23 00:00:00,18,2025-05-23 18:00:00,9,2025-05-24 03:00:00,0.00000000
2025-05-23 00:00:00,18,2025-05-23 18:00:00,10,2025-05-24 04:00:00,0.00000000
2025-05-23 00:00:00,18,2025-05-23 18:00:00,11,2025-05-24 05:00:00,0.00000000
2025-05-23 00:00:00,18,2025-05-23 18:00:00,12,2025-05-24 06:00:00,1065.79820000
2025-05-23 00:00:00,18,2025-05-23 18:00:00,13,2025-05-24 07:00:00,3201.71250000
2025-05-23 00:00:00,18,2025-05-23 18:00:00,14,2025-05-24 08:00:00,4650.90420000
2025-05-23 00:00:00,18,2025-05-23 18:00:00,15,2025-05-24 09:00:00,6664.01250000
2025-05-23 00:00:00,18,2025-05-23 18:00:00,16,2025-05-24 10:00:00,8065.57500000
2025-05-23 00:00:00,18,2025-05-23 18:00:00,17,2025-05-24 11:00:00,8939.21250000
2025-05-23 00:00:00,18,2025-05-23 18:00:00,18,2025-05-24 12:00:00,9791.55000000
2025-05-23 00:00:00,18,2025-05-23 18:00:00,19,2025-05-24 13:00:00,8862.15000000
2025-05-23 00:00:00,18,2025-05-23 18:00:00,20,2025-05-24 14:00:00,8078.25000000
2025-05-23 00:00:00,18,2025-05-23 18:00:00,21,2025-05-24 15:00:00,5559.91940000
2025-05-23 00:00:00,18,2025-05-23 18:00:00,22,2025-05-24 16:00:00,4501.56990000
2025-05-23 00:00:00,18,2025-05-23 18:00:00,23,2025-05-24 17:00:00,2373.67500000
2025-05-23 00:00:00,18,2025-05-23 18:00:00,24,2025-05-24 18:00:00,976.76270000
2025-05-24 00:00:00,0,2025-05-24 00:00:00,1,2025-05-24 01:00:00,0.00000000
2025-05-24 00:00:00,0,2025-05-24 00:00:00,2,2025-05-24 02:00:00,0.00000000
2025-05-24 00:00:00,0,2025-05-24 00:00:00,3,2025-05-24 03:00:00,0.00000000
2025-05-24 00:00:00,0,2025-05-24 00:00:00,4,2025-05-24 04:00:00,0.00000000
2025-05-24 00:00:00,0,2025-05-24 00:00:00,5,2025-05-24 05:00:00,0.00000000
2025-05-24 00:00:00,0,2025-05-24 00:00:00,6,2025-05-24 06:00:00,1201.62990000
2025-05-24 00:00:00,0,2025-05-24 00:00:00,7,2025-05-24 07:00:00,3201.71250000
2025-05-24 00:00:00,0,2025-05-24 00:00:00,8,2025-05-24 08:00:00,4896.25750000
2025-05-24 00:00:00,0,2025-05-24 00:00:00,9,2025-05-24 09:00:00,6164.91520000
2025-05-24 00:00:00,0,2025-05-24 00:00:00,10,2025-05-24 10:00:00,7513.58590000
2025-05-24 00:00:00,0,2025-05-24 00:00:00,11,2025-05-24 11:00:00,8895.33470000
2025-05-24 00:00:00,0,2025-05-24 00:00:00,12,2025-05-24 12:00:00,9138.86460000
2025-05-24 00:00:00,0,2025-05-24 00:00:00,13,2025-05-24 13:00:00,8826.16210000
2025-05-24 00:00:00,0,2025-05-24 00:00:00,14,2025-05-24 14:00:00,8078.25000000
2025-05-24 00:00:00,0,2025-05-24 00:00:00,15,2025-05-24 15:00:00,6380.27280000
2025-05-24 00:00:00,0,2025-05-24 00:00:00,16,2025-05-24 16:00:00,4677.12910000
2025-05-24 00:00:00,0,2025-05-24 00:00:00,17,2025-05-24 17:00:00,2768.23440000
2025-05-24 00:00:00,0,2025-05-24 00:00:00,18,2025-05-24 18:00:00,1015.22470000
2025-05-24 00:00:00,0,2025-05-24 00:00:00,19,2025-05-24 19:00:00,0.00000000
2025-05-24 00:00:00,0,2025-05-24 00:00:00,20,2025-05-24 20:00:00,0.00000000
2025-05-24 00:00:00,0,2025-05-24 00:00:00,21,2025-05-24 21:00:00,0.00000000
2025-05-24 00:00:00,0,2025-05-24 00:00:00,22,2025-05-24 22:00:00,0.00000000
2025-05-24 00:00:00,0,2025-05-24 00:00:00,23,2025-05-24 23:00:00,0.00000000
2025-05-24 00:00:00,0,2025-05-24 00:00:00,24,2025-05-25 00:00:00,0.00000000
2025-05-24 00:00:00,6,2025-05-24 06:00:00,1,2025-05-24 07:00:00,3139.06070000
2025-05-24 00:00:00,6,2025-05-24 06:00:00,2,2025-05-24 08:00:00,4421.52950000
2025-05-24 00:00:00,6,2025-05-24 06:00:00,3,2025-05-24 09:00:00,5822.20180000
2025-05-24 00:00:00,6,2025-05-24 06:00:00,4,2025-05-24 10:00:00,7677.90970000
2025-05-24 00:00:00,6,2025-05-24 06:00:00,5,2025-05-24 11:00:00,8939.21250000
2025-05-24 00:00:00,6,2025-05-24 06:00:00,6,2025-05-24 12:00:00,9092.32580000
2025-05-24 00:00:00,6,2025-05-24 06:00:00,7,2025-05-24 13:00:00,8203.15290000
2025-05-24 00:00:00,6,2025-05-24 06:00:00,8,2025-05-24 14:00:00,8078.25000000
2025-05-24 00:00:00,6,2025-05-24 06:00:00,9,2025-05-24 15:00:00,5832.20500000
2025-05-24 00:00:00,6,2025-05-24 06:00:00,10,2025-05-24 16:00:00,4585.40750000
2025-05-24 00:00:00,6,2025-05-24 06:00:00,11,2025-05-24 17:00:00,3092.21250000
2025-05-24 00:00:00,6,2025-05-24 06:00:00,12,2025-05-24 18:00:00,1242.07500000
2025-05-24 00:00:00,6,2025-05-24 06:00:00,13,2025-05-24 19:00:00,0.00000000
2025-05-24 00:00:00,6,2025-05-24 06:00:00,14,2025-05-24 20:00:00,0.00000000
2025-05-24 00:00:00,6,2025-05-24 06:00:00,15,2025-05-24 21:00:00,0.00000000
2025-05-24 00:00:00,6,2025-05-24 06:00:00,16,2025-05-24 22:00:00,0.00000000
2025-05-24 00:00:00,6,2025-05-24 06:00:00,17,2025-05-24 23:00:00,0.00000000
2025-05-24 00:00:00,6,2025-05-24 06:00:00,18,2025-05-25 00:00:00,0.00000000
2025-05-24 00:00:00,6,2025-05-24 06:00:00,19,2025-05-25 01:00:00,0.00000000
2025-05-24 00:00:00,6,2025-05-24 06:00:00,20,2025-05-25 02:00:00,0.00000000
2025-05-24 00:00:00,6,2025-05-24 06:00:00,21,2025-05-25 03:00:00,0.00000000
2025-05-24 00:00:00,6,2025-05-24 06:00:00,22,2025-05-25 04:00:00,0.00000000
2025-05-24 00:00:00,6,2025-05-24 06:00:00,23,2025-05-25 05:00:00,0.00000000
2025-05-24 00:00:00,6,2025-05-24 06:00:00,24,2025-05-25 06:00:00,705.27420000
2025-05-24 00:00:00,12,2025-05-24 12:00:00,1,2025-05-24 13:00:00,7968.79540000
2025-05-24 00:00:00,12,2025-05-24 12:00:00,2,2025-05-24 14:00:00,7750.81820000
2025-05-24 00:00:00,12,2025-05-24 12:00:00,3,2025-05-24 15:00:00,5438.39780000
2025-05-24 00:00:00,12,2025-05-24 12:00:00,4,2025-05-24 16:00:00,4567.19640000
2025-05-24 00:00:00,12,2025-05-24 12:00:00,5,2025-05-24 17:00:00,2968.39400000
2025-05-24 00:00:00,12,2025-05-24 12:00:00,6,2025-05-24 18:00:00,1248.92750000
2025-05-24 00:00:00,12,2025-05-24 12:00:00,7,2025-05-24 19:00:00,0.00000000
2025-05-24 00:00:00,12,2025-05-24 12:00:00,8,2025-05-24 20:00:00,0.00000000
2025-05-24 00:00:00,12,2025-05-24 12:00:00,9,2025-05-24 21:00:00,0.00000000
2025-05-24 00:00:00,12,2025-05-24 12:00:00,10,2025-05-24 22:00:00,0.00000000
2025-05-24 00:00:00,12,2025-05-24 12:00:00,11,2025-05-24 23:00:00,0.00000000
2025-05-24 00:00:00,12,2025-05-24 12:00:00,12,2025-05-25 00:00:00,0.00000000
2025-05-24 00:00:00,12,2025-05-24 12:00:00,13,2025-05-25 01:00:00,0.00000000
2025-05-24 00:00:00,12,2025-05-24 12:00:00,14,2025-05-25 02:00:00,0.00000000
2025-05-24 00:00:00,12,2025-05-24 12:00:00,15,2025-05-25 03:00:00,0.00000000
2025-05-24 00:00:00,12,2025-05-24 12:00:00,16,2025-05-25 04:00:00,0.00000000
2025-05-24 00:00:00,12,2025-05-24 12:00:00,17,2025-05-25 05:00:00,0.00000000
2025-05-24 00:00:00,12,2025-05-24 12:00:00,18,2025-05-25 06:00:00,1171.76470000
2025-05-24 00:00:00,12,2025-05-24 12:00:00,19,2025-05-25 07:00:00,2525.63240000
2025-05-24 00:00:00,12,2025-05-24 12:00:00,20,2025-05-25 08:00:00,5165.03780000
2025-05-24 00:00:00,12,2025-05-24 12:00:00,21,2025-05-25 09:00:00,6664.01250000
2025-05-24 00:00:00,12,2025-05-24 12:00:00,22,2025-05-25 10:00:00,6501.86280000
2025-05-24 00:00:00,12,2025-05-24 12:00:00,23,2025-05-25 11:00:00,7542.34560000
2025-05-24 00:00:00,12,2025-05-24 12:00:00,24,2025-05-25 12:00:00,8554.81610000
2025-05-24 00:00:00,18,2025-05-24 18:00:00,1,2025-05-24 19:00:00,0.00000000
2025-05-24 00:00:00,18,2025-05-24 18:00:00,2,2025-05-24 20:00:00,0.00000000
2025-05-24 00:00:00,18,2025-05-24 18:00:00,3,2025-05-24 21:00:00,0.00000000
2025-05-24 00:00:00,18,2025-05-24 18:00:00,4,2025-05-24 22:00:00,0.00000000
2025-05-24 00:00:00,18,2025-05-24 18:00:00,5,2025-05-24 23:00:00,0.00000000
2025-05-24 00:00:00,18,2025-05-24 18:00:00,6,2025-05-25 00:00:00,0.00000000
2025-05-24 00:00:00,18,2025-05-24 18:00:00,7,2025-05-25 01:00:00,0.00000000
2025-05-24 00:00:00,18,2025-05-24 18:00:00,8,2025-05-25 02:00:00,0.00000000
2025-05-24 00:00:00,18,2025-05-24 18:00:00,9,2025-05-25 03:00:00,0.00000000
2025-05-24 00:00:00,18,2025-05-24 18:00:00,10,2025-05-25 04:00:00,0.00000000
2025-05-24 00:00:00,18,2025-05-24 18:00:00,11,2025-05-25 05:00:00,0.00000000
2025-05-24 00:00:00,18,2025-05-24 18:00:00,12,2025-05-25 06:00:00,1192.15410000
2025-05-24 00:00:00,18,2025-05-24 18:00:00,13,2025-05-25 07:00:00,2417.20790000
2025-05-24 00:00:00,18,2025-05-24 18:00:00,14,2025-05-25 08:00:00,4638.63780000
2025-05-24 00:00:00,18,2025-05-24 18:00:00,15,2025-05-25 09:00:00,5848.01490000
2025-05-24 00:00:00,18,2025-05-24 18:00:00,16,2025-05-25 10:00:00,7693.60980000
2025-05-24 00:00:00,18,2025-05-24 18:00:00,17,2025-05-25 11:00:00,8235.21780000
2025-05-24 00:00:00,18,2025-05-24 18:00:00,18,2025-05-25 12:00:00,9791.55000000
2025-05-24 00:00:00,18,2025-05-24 18:00:00,19,2025-05-25 13:00:00,8862.15000000
2025-05-24 00:00:00,18,2025-05-24 18:00:00,20,2025-05-25 14:00:00,6854.26200000
2025-05-24 00:00:00,18,2025-05-24 18:00:00,21,2025-05-25 15:00:00,6380.24410000
2025-05-24 00:00:00,18,2025-05-24 18:00:00,22,2025-05-25 16:00:00,4128.74190000
2025-05-24 00:00:00,18,2025-05-24 18:00:00,23,2025-05-25 17:00:00,2399.64280000
2025-05-24 00:00:00,18,2025-05-24 18:00:00,24,2025-05-25 18:00:00,935.60980000
2025-05-25 00:00:00,0,2025-05-25 00:00:00,1,2025-05-25 01:00:00,0.00000000
2025-05-25 00:00:00,0,2025-05-25 00:00:00,2,2025-05-25 02:00:00,0.00000000
2025-05-25 00:00:00,0,2025-05-25 00:00:00,3,2025-05-25 03:00:00,0.00000000
2025-05-25 00:00:00,0,2025-05-25 00:00:00,4,2025-05-25 04:00:00,0.00000000
2025-05-25 00:00:00,0,2025-05-25 00:00:00,5,2025-05-25 05:00:00,0.00000000
2025-05-25 00:00:00,0,2025-05-25 00:00:00,6,2025-05-25 06:00:00,1159.74930000
2025-05-25 00:00:00,0,2025-05-25 00:00:00,7,2025-05-25 07:00:00,2626.56360000
2025-05-25 00:00:00,0,2025-05-25 00:00:00,8,2025-05-25 08:00:00,5191.51530000
2025-05-25 00:00:00,0,2025-05-25 00:00:00,9,2025-05-25 09:00:00,6105.55660000
2025-05-25 00:00:00,0,2025-05-25 00:00:00,10,2025-05-25 10:00:00,7345.32160000
2025-05-25 00:00:00,0,2025-05-25 00:00:00,11,2025-05-25 11:00:00,7563.83350000
2025-05-25 00:00:00,0,2025-05-25 00:00:00,12,2025-05-25 12:00:00,8167.17060000
2025-05-25 00:00:00,0,2025-05-25 00:00:00,13,2025-05-25 13:00:00,7994.04120000
2025-05-25 00:00:00,0,2025-05-25 00:00:00,14,2025-05-25 14:00:00,7271.86320000
2025-05-25 00:00:00,0,2025-05-25 00:00:00,15,2025-05-25 15:00:00,6755.59600000
2025-05-25 00:00:00,0,2025-05-25 00:00:00,16,2025-05-25 16:00:00,4951.80000000
2025-05-25 00:00:00,0,2025-05-25 00:00:00,17,2025-05-25 17:00:00,3092.21250000
2025-05-25 00:00:00,0,2025-05-25 00:00:00,18,2025-05-25 18:00:00,1267.50000000
2025-05-25 00:00:00,0,2025-05-25 00:00:00,19,2025-05-25 19:00:00,0.00000000
2025-05-25 00:00:00,0,2025-05-25 00:00:00,20,2025-05-25 20:00:00,0.00000000
2025-05-25 00:00:00,0,2025-05-25 00:00:00,21,2025-05-25 21:00:00,0.00000000
2025-05-25 00:00:00,0,2025-05-25 00:00:00,22,2025-05-25 22:00:00,0.00000000
2025-05-25 00:00:00,0,2025-05-25 00:00:00,23,2025-05-25 23:00:00,0.00000000
2025-05-25 00:00:00,0,2025-05-25 00:00:00,24,2025-05-26 00:00:00,0.00000000
2025-05-25 00:00:00,6,2025-05-25 06:00:00,1,2025-05-25 07:00:00,2751.32100000
2025-05-25 00:00:00,6,2025-05-25 06:00:00,2,2025-05-25 08:00:00,5213.97400000
2025-05-25 00:00:00,6,2025-05-25 06:00:00,3,2025-05-25 09:00:00,6106.32300000
2025-05-25 00:00:00,6,2025-05-25 06:00:00,4,2025-05-25 10:00:00,7404.89730000
2025-05-25 00:00:00,6,2025-05-25 06:00:00,5,2025-05-25 11:00:00,7901.14070000
2025-05-25 00:00:00,6,2025-05-25 06:00:00,6,2025-05-25 12:00:00,8541.40100000
2025-05-25 00:00:00,6,2025-05-25 06:00:00,7,2025-05-25 13:00:00,7717.48690000
2025-05-25 00:00:00,6,2025-05-25 06:00:00,8,2025-05-25 14:00:00,6399.23670000
2025-05-25 00:00:00,6,2025-05-25 06:00:00,9,2025-05-25 15:00:00,6693.47890000
2025-05-25 00:00:00,6,2025-05-25 06:00:00,10,2025-05-25 16:00:00,4417.74370000
2025-05-25 00:00:00,6,2025-05-25 06:00:00,11,2025-05-25 17:00:00,2924.83800000
2025-05-25 00:00:00,6,2025-05-25 06:00:00,12,2025-05-25 18:00:00,1215.20220000
2025-05-25 00:00:00,6,2025-05-25 06:00:00,13,2025-05-25 19:00:00,0.00000000
2025-05-25 00:00:00,6,2025-05-25 06:00:00,14,2025-05-25 20:00:00,0.00000000
2025-05-25 00:00:00,6,2025-05-25 06:00:00,15,2025-05-25 21:00:00,0.00000000
2025-05-25 00:00:00,6,2025-05-25 06:00:00,16,2025-05-25 22:00:00,0.00000000
2025-05-25 00:00:00,6,2025-05-25 06:00:00,17,2025-05-25 23:00:00,0.00000000
2025-05-25 00:00:00,6,2025-05-25 06:00:00,18,2025-05-26 00:00:00,0.00000000
2025-05-25 00:00:00,6,2025-05-25 06:00:00,19,2025-05-26 01:00:00,0.00000000
2025-05-25 00:00:00,6,2025-05-25 06:00:00,20,2025-05-26 02:00:00,0.00000000
2025-05-25 00:00:00,6,2025-05-25 06:00:00,21,2025-05-26 03:00:00,0.00000000
2025-05-25 00:00:00,6,2025-05-25 06:00:00,22,2025-05-26 04:00:00,0.00000000
2025-05-25 00:00:00,6,2025-05-25 06:00:00,23,2025-05-26 05:00:00,0.00000000
2025-05-25 00:00:00,6,2025-05-25 06:00:00,24,2025-05-26 06:00:00,1263.63750000
2025-05-25 00:00:00,12,2025-05-25 12:00:00,1,2025-05-25 13:00:00,8570.50730000
2025-05-25 00:00:00,12,2025-05-25 12:00:00,2,2025-05-25 14:00:00,7521.99110000
2025-05-25 00:00:00,12,2025-05-25 12:00:00,3,2025-05-25 15:00:00,6965.96250000
2025-05-25 00:00:00,12,2025-05-25 12:00:00,4,2025-05-25 16:00:00,4420.63760000
2025-05-25 00:00:00,12,2025-05-25 12:00:00,5,2025-05-25 17:00:00,2970.77920000
2025-05-25 00:00:00,12,2025-05-25 12:00:00,6,2025-05-25 18:00:00,1238.24650000
2025-05-25 00:00:00,12,2025-05-25 12:00:00,7,2025-05-25 19:00:00,0.00000000
2025-05-25 00:00:00,12,2025-05-25 12:00:00,8,2025-05-25 20:00:00,0.00000000
2025-05-25 00:00:00,12,2025-05-25 12:00:00,9,2025-05-25 21:00:00,0.00000000
2025-05-25 00:00:00,12,2025-05-25 12:00:00,10,2025-05-25 22:00:00,0.00000000
2025-05-25 00:00:00,12,2025-05-25 12:00:00,11,2025-05-25 23:00:00,0.00000000
2025-05-25 00:00:00,12,2025-05-25 12:00:00,12,2025-05-26 00:00:00,0.00000000
2025-05-25 00:00:00,12,2025-05-25 12:00:00,13,2025-05-26 01:00:00,0.00000000
2025-05-25 00:00:00,12,2025-05-25 12:00:00,14,2025-05-26 02:00:00,0.00000000
2025-05-25 00:00:00,12,2025-05-25 12:00:00,15,2025-05-26 03:00:00,0.00000000
2025-05-25 00:00:00,12,2025-05-25 12:00:00,16,2025-05-26 04:00:00,0.00000000
2025-05-25 00:00:00,12,2025-05-25 12:00:00,17,2025-05-26 05:00:00,0.00000000
2025-05-25 00:00:00,12,2025-05-25 12:00:00,18,2025-05-26 06:00:00,1078.10960000
2025-05-25 00:00:00,12,2025-05-25 12:00:00,19,2025-05-26 07:00:00,2209.37740000
2025-05-25 00:00:00,12,2025-05-25 12:00:00,20,2025-05-26 08:00:00,3054.60780000
2025-05-25 00:00:00,12,2025-05-25 12:00:00,21,2025-05-26 09:00:00,2935.16230000
2025-05-25 00:00:00,12,2025-05-25 12:00:00,22,2025-05-26 10:00:00,3898.62270000
2025-05-25 00:00:00,12,2025-05-25 12:00:00,23,2025-05-26 11:00:00,3479.72900000
2025-05-25 00:00:00,12,2025-05-25 12:00:00,24,2025-05-26 12:00:00,3729.26420000
2025-05-25 00:00:00,18,2025-05-25 18:00:00,1,2025-05-25 19:00:00,0.00000000
2025-05-25 00:00:00,18,2025-05-25 18:00:00,2,2025-05-25 20:00:00,0.00000000
2025-05-25 00:00:00,18,2025-05-25 18:00:00,3,2025-05-25 21:00:00,0.00000000
2025-05-25 00:00:00,18,2025-05-25 18:00:00,4,2025-05-25 22:00:00,0.00000000
2025-05-25 00:00:00,18,2025-05-25 18:00:00,5,2025-05-25 23:00:00,0.00000000
2025-05-25 00:00:00,18,2025-05-25 18:00:00,6,2025-05-26 00:00:00,0.00000000
2025-05-25 00:00:00,18,2025-05-25 18:00:00,7,2025-05-26 01:00:00,0.00000000
2025-05-25 00:00:00,18,2025-05-25 18:00:00,8,2025-05-26 02:00:00,0.00000000
2025-05-25 00:00:00,18,2025-05-25 18:00:00,9,2025-05-26 03:00:00,0.00000000
2025-05-25 00:00:00,18,2025-05-25 18:00:00,10,2025-05-26 04:00:00,0.00000000
2025-05-25 00:00:00,18,2025-05-25 18:00:00,11,2025-05-26 05:00:00,0.00000000
2025-05-25 00:00:00,18,2025-05-25 18:00:00,12,2025-05-26 06:00:00,1230.31790000
2025-05-25 00:00:00,18,2025-05-25 18:00:00,13,2025-05-26 07:00:00,2143.26310000
2025-05-25 00:00:00,18,2025-05-25 18:00:00,14,2025-05-26 08:00:00,3668.77200000
2025-05-25 00:00:00,18,2025-05-25 18:00:00,15,2025-05-26 09:00:00,5269.92220000
2025-05-25 00:00:00,18,2025-05-25 18:00:00,16,2025-05-26 10:00:00,5891.72660000
2025-05-25 00:00:00,18,2025-05-25 18:00:00,17,2025-05-26 11:00:00,6365.67280000
2025-05-25 00:00:00,18,2025-05-25 18:00:00,18,2025-05-26 12:00:00,8231.27520000
2025-05-25 00:00:00,18,2025-05-25 18:00:00,19,2025-05-26 13:00:00,6752.24150000
2025-05-25 00:00:00,18,2025-05-25 18:00:00,20,2025-05-26 14:00:00,5650.72110000
2025-05-25 00:00:00,18,2025-05-25 18:00:00,21,2025-05-26 15:00:00,4476.21000000
2025-05-25 00:00:00,18,2025-05-25 18:00:00,22,2025-05-26 16:00:00,3545.60730000
2025-05-25 00:00:00,18,2025-05-25 18:00:00,23,2025-05-26 17:00:00,2213.34600000
2025-05-25 00:00:00,18,2025-05-25 18:00:00,24,2025-05-26 18:00:00,1084.92870000
2025-05-26 00:00:00,0,2025-05-26 00:00:00,1,2025-05-26 01:00:00,0.00000000
2025-05-26 00:00:00,0,2025-05-26 00:00:00,2,2025-05-26 02:00:00,0.00000000
2025-05-26 00:00:00,0,2025-05-26 00:00:00,3,2025-05-26 03:00:00,0.00000000
2025-05-26 00:00:00,0,2025-05-26 00:00:00,4,2025-05-26 04:00:00,0.00000000
2025-05-26 00:00:00,0,2025-05-26 00:00:00,5,2025-05-26 05:00:00,0.00000000
2025-05-26 00:00:00,0,2025-05-26 00:00:00,6,2025-05-26 06:00:00,1263.63750000
2025-05-26 00:00:00,0,2025-05-26 00:00:00,7,2025-05-26 07:00:00,2724.72340000
2025-05-26 00:00:00,0,2025-05-26 00:00:00,8,2025-05-26 08:00:00,4651.66620000
2025-05-26 00:00:00,0,2025-05-26 00:00:00,9,2025-05-26 09:00:00,6639.25710000
2025-05-26 00:00:00,0,2025-05-26 00:00:00,10,2025-05-26 10:00:00,7527.82580000
2025-05-26 00:00:00,0,2025-05-26 00:00:00,11,2025-05-26 11:00:00,7534.83020000
2025-05-26 00:00:00,0,2025-05-26 00:00:00,12,2025-05-26 12:00:00,9263.11860000
2025-05-26 00:00:00,0,2025-05-26 00:00:00,13,2025-05-26 13:00:00,8862.15000000
2025-05-26 00:00:00,0,2025-05-26 00:00:00,14,2025-05-26 14:00:00,8078.25000000
2025-05-26 00:00:00,0,2025-05-26 00:00:00,15,2025-05-26 15:00:00,6576.97580000
2025-05-26 00:00:00,0,2025-05-26 00:00:00,16,2025-05-26 16:00:00,4672.71350000
2025-05-26 00:00:00,0,2025-05-26 00:00:00,17,2025-05-26 17:00:00,2764.06990000
2025-05-26 00:00:00,0,2025-05-26 00:00:00,18,2025-05-26 18:00:00,1084.74550000
2025-05-26 00:00:00,0,2025-05-26 00:00:00,19,2025-05-26 19:00:00,0.00000000
2025-05-26 00:00:00,0,2025-05-26 00:00:00,20,2025-05-26 20:00:00,0.00000000
2025-05-26 00:00:00,0,2025-05-26 00:00:00,21,2025-05-26 21:00:00,0.00000000
2025-05-26 00:00:00,0,2025-05-26 00:00:00,22,2025-05-26 22:00:00,0.00000000
2025-05-26 00:00:00,0,2025-05-26 00:00:00,23,2025-05-26 23:00:00,0.00000000
2025-05-26 00:00:00,0,2025-05-26 00:00:00,24,2025-05-27 00:00:00,0.00000000
2025-05-26 00:00:00,6,2025-05-26 06:00:00,1,2025-05-26 07:00:00,2498.48460000
2025-05-26 00:00:00,6,2025-05-26 06:00:00,2,2025-05-26 08:00:00,4336.44300000
2025-05-26 00:00:00,6,2025-05-26 06:00:00,3,2025-05-26 09:00:00,5598.78250000
2025-05-26 00:00:00,6,2025-05-26 06:00:00,4,2025-05-26 10:00:00,6593.13120000
2025-05-26 00:00:00,6,2025-05-26 06:00:00,5,2025-05-26 11:00:00,6403.57260000
2025-05-26 00:00:00,6,2025-05-26 06:00:00,6,2025-05-26 12:00:00,8064.85230000
2025-05-26 00:00:00,6,2025-05-26 06:00:00,7,2025-05-26 13:00:00,7859.64670000
2025-05-26 00:00:00,6,2025-05-26 06:00:00,8,2025-05-26 14:00:00,7865.12090000
2025-05-26 00:00:00,6,2025-05-26 06:00:00,9,2025-05-26 15:00:00,6663.89000000
2025-05-26 00:00:00,6,2025-05-26 06:00:00,10,2025-05-26 16:00:00,4951.80000000
2025-05-26 00:00:00,6,2025-05-26 06:00:00,11,2025-05-26 17:00:00,2807.60170000
2025-05-26 00:00:00,6,2025-05-26 06:00:00,12,2025-05-26 18:00:00,1044.07050000
2025-05-26 00:00:00,6,2025-05-26 06:00:00,13,2025-05-26 19:00:00,0.00000000
2025-05-26 00:00:00,6,2025-05-26 06:00:00,14,2025-05-26 20:00:00,0.00000000
2025-05-26 00:00:00,6,2025-05-26 06:00:00,15,2025-05-26 21:00:00,0.00000000
2025-05-26 00:00:00,6,2025-05-26 06:00:00,16,2025-05-26 22:00:00,0.00000000
2025-05-26 00:00:00,6,2025-05-26 06:00:00,17,2025-05-26 23:00:00,0.00000000
2025-05-26 00:00:00,6,2025-05-26 06:00:00,18,2025-05-27 00:00:00,0.00000000
2025-05-26 00:00:00,6,2025-05-26 06:00:00,19,2025-05-27 01:00:00,0.00000000
2025-05-26 00:00:00,6,2025-05-26 06:00:00,20,2025-05-27 02:00:00,0.00000000
2025-05-26 00:00:00,6,2025-05-26 06:00:00,21,2025-05-27 03:00:00,0.00000000
2025-05-26 00:00:00,6,2025-05-26 06:00:00,22,2025-05-27 04:00:00,0.00000000
2025-05-26 00:00:00,6,2025-05-26 06:00:00,23,2025-05-27 05:00:00,0.00000000
2025-05-26 00:00:00,6,2025-05-26 06:00:00,24,2025-05-27 06:00:00,1263.63750000
2025-05-26 00:00:00,12,2025-05-26 12:00:00,1,2025-05-26 13:00:00,7507.80340000
2025-05-26 00:00:00,12,2025-05-26 12:00:00,2,2025-05-26 14:00:00,7487.73510000
2025-05-26 00:00:00,12,2025-05-26 12:00:00,3,2025-05-26 15:00:00,5882.30780000
