time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
776,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999985,2.54999908,2.54999497,2.54997543,2.54989292,2.54958363,2.54855430,2.54551157,2.53751356,2.51878071,2.47955295,2.40573641,2.28001502,2.08424514,1.80120038
777,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999985,2.54999907,2.54999490,2.54997514,2.54989184,2.54958013,2.54854429,2.54548642,2.53745810,2.51867340,2.47937080,2.40546522,2.27966129,2.08384264,1.80080533
778,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999984,2.54999905,2.54999483,2.54997484,2.54989076,2.54957661,2.54853424,2.54546119,2.53740252,2.51856596,2.47918856,2.40519405,2.27930774,2.08344046,1.80041063
779,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999984,2.54999904,2.54999476,2.54997454,2.54988966,2.54957306,2.54852413,2.54543588,2.53734683,2.51845839,2.47900624,2.40492291,2.27895439,2.08303860,1.80001629
780,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999984,2.54999902,2.54999469,2.54997424,2.54988856,2.54956950,2.54851399,2.54541048,2.53729100,2.51835068,2.47882382,2.40465180,2.27860122,2.08263706,1.79962229
781,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999984,2.54999900,2.54999461,2.54997394,2.54988745,2.54956591,2.54850379,2.54538500,2.53723506,2.51824284,2.47864132,2.40438072,2.27824825,2.08223584,1.79922866
782,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999983,2.54999899,2.54999454,2.54997364,2.54988633,2.54956231,2.54849355,2.54535944,2.53717900,2.51813487,2.47845873,2.40410967,2.27789546,2.08183494,1.79883540
783,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999983,2.54999897,2.54999446,2.54997333,2.54988521,2.54955868,2.54848326,2.54533380,2.53712282,2.51802676,2.47827605,2.40383864,2.27754286,2.08143435,1.79844250
784,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999983,2.54999896,2.54999439,2.54997302,2.54988407,2.54955503,2.54847293,2.54530807,2.53706652,2.51791852,2.47809329,2.40356765,2.27719045,2.08103409,1.79804996
785,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999982,2.54999894,2.54999431,2.54997270,2.54988293,2.54955136,2.54846255,2.54528226,2.53701009,2.51781015,2.47791044,2.40329670,2.27683823,2.08063414,1.79765777
786,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999982,2.54999892,2.54999424,2.54997238,2.54988177,2.54954766,2.54845213,2.54525636,2.53695355,2.51770165,2.47772751,2.40302577,2.27648619,2.08023451,1.79726593
787,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999982,2.54999891,2.54999416,2.54997206,2.54988061,2.54954395,2.54844166,2.54523039,2.53689688,2.51759301,2.47754449,2.40275487,2.27613434,2.07983520,1.79687445
788,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999981,2.54999889,2.54999408,2.54997174,2.54987944,2.54954021,2.54843114,2.54520433,2.53684010,2.51748425,2.47736139,2.40248400,2.27578268,2.07943620,1.79648331
789,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999981,2.54999887,2.54999400,2.54997141,2.54987827,2.54953645,2.54842057,2.54517818,2.53678320,2.51737535,2.47717820,2.40221317,2.27543121,2.07903751,1.79609253
790,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999981,2.54999886,2.54999392,2.54997109,2.54987708,2.54953267,2.54840996,2.54515196,2.53672617,2.51726633,2.47699493,2.40194237,2.27507992,2.07863914,1.79570209
791,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999980,2.54999884,2.54999384,2.54997075,2.54987588,2.54952887,2.54839930,2.54512565,2.53666903,2.51715717,2.47681157,2.40167160,2.27472883,2.07824109,1.79531200
792,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999980,2.54999882,2.54999375,2.54997042,2.54987468,2.54952505,2.54838860,2.54509926,2.53661177,2.51704789,2.47662813,2.40140086,2.27437791,2.07784335,1.79492225
793,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999980,2.54999880,2.54999367,2.54997008,2.54987346,2.54952120,2.54837785,2.54507278,2.53655439,2.51693847,2.47644461,2.40113015,2.27402719,2.07744592,1.79453285
794,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999979,2.54999878,2.54999359,2.54996974,2.54987224,2.54951733,2.54836705,2.54504622,2.53649689,2.51682893,2.47626101,2.40085948,2.27367665,2.07704880,1.79414380
795,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999979,2.54999876,2.54999350,2.54996940,2.54987101,2.54951344,2.54835620,2.54501958,2.53643927,2.51671925,2.47607732,2.40058884,2.27332630,2.07665200,1.79375509
796,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999979,2.54999875,2.54999342,2.54996905,2.54986977,2.54950953,2.54834531,2.54499286,2.53638153,2.51660945,2.47589355,2.40031823,2.27297614,2.07625551,1.79336672
797,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999978,2.54999873,2.54999333,2.54996870,2.54986852,2.54950559,2.54833437,2.54496605,2.53632367,2.51649952,2.47570971,2.40004766,2.27262616,2.07585932,1.79297869
798,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999978,2.54999871,2.54999324,2.54996834,2.54986726,2.54950163,2.54832338,2.54493916,2.53626569,2.51638946,2.47552578,2.39977712,2.27227637,2.07546345,1.79259101
799,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999977,2.54999869,2.54999315,2.54996799,2.54986600,2.54949765,2.54831235,2.54491218,2.53620760,2.51627927,2.47534177,2.39950662,2.27192676,2.07506789,1.79220367
800,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999996,2.54999977,2.54999867,2.54999306,2.54996763,2.54986472,2.54949365,2.54830127,2.54488513,2.53614938,2.51616896,2.47515768,2.39923615,2.27157734,2.07467264,1.79181666
801,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999996,2.54999977,2.54999865,2.54999297,2.54996727,2.54986344,2.54948963,2.54829014,2.54485799,2.53609105,2.51605852,2.47497351,2.39896571,2.27122811,2.07427770,1.79143000
802,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999996,2.54999976,2.54999863,2.54999288,2.54996690,2.54986214,2.54948558,2.54827896,2.54483076,2.53603260,2.51594795,2.47478926,2.39869531,2.27087906,2.07388306,1.79104367
803,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999996,2.54999976,2.54999861,2.54999279,2.54996653,2.54986084,2.54948151,2.54826774,2.54480345,2.53597403,2.51583725,2.47460493,2.39842495,2.27053019,2.07348873,1.79065768
804,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999996,2.54999975,2.54999859,2.54999269,2.54996616,2.54985952,2.54947741,2.54825646,2.54477606,2.53591535,2.51572643,2.47442052,2.39815462,2.27018152,2.07309471,1.79027203
805,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999996,2.54999975,2.54999856,2.54999260,2.54996578,2.54985820,2.54947330,2.54824514,2.54474859,2.53585654,2.51561549,2.47423604,2.39788432,2.26983302,2.07270100,1.78988671
806,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999996,2.54999975,2.54999854,2.54999250,2.54996540,2.54985687,2.54946916,2.54823378,2.54472103,2.53579762,2.51550441,2.47405148,2.39761406,2.26948472,2.07230760,1.78950173
807,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999996,2.54999974,2.54999852,2.54999241,2.54996502,2.54985553,2.54946500,2.54822236,2.54469339,2.53573858,2.51539322,2.47386684,2.39734384,2.26913659,2.07191450,1.78911709
808,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999996,2.54999974,2.54999850,2.54999231,2.54996463,2.54985418,2.54946081,2.54821090,2.54466567,2.53567942,2.51528189,2.47368212,2.39707365,2.26878865,2.07152170,1.78873278
809,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999996,2.54999973,2.54999848,2.54999221,2.54996424,2.54985282,2.54945660,2.54819939,2.54463786,2.53562015,2.51517045,2.47349733,2.39680350,2.26844090,2.07112921,1.78834880
810,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999996,2.54999973,2.54999845,2.54999211,2.54996385,2.54985145,2.54945237,2.54818783,2.54460997,2.53556076,2.51505887,2.47331246,2.39653338,2.26809333,2.07073703,1.78796515
811,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999996,2.54999972,2.54999843,2.54999201,2.54996346,2.54985007,2.54944812,2.54817622,2.54458200,2.53550125,2.51494718,2.47312751,2.39626330,2.26774595,2.07034514,1.78758184
812,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999996,2.54999972,2.54999841,2.54999191,2.54996306,2.54984868,2.54944384,2.54816456,2.54455394,2.53544162,2.51483536,2.47294249,2.39599326,2.26739875,2.06995357,1.78719885
813,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999995,2.54999971,2.54999839,2.54999180,2.54996265,2.54984728,2.54943954,2.54815286,2.54452580,2.53538188,2.51472341,2.47275740,2.39572326,2.26705173,2.06956229,1.78681620
814,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999995,2.54999971,2.54999836,2.54999170,2.54996225,2.54984587,2.54943521,2.54814111,2.54449758,2.53532202,2.51461135,2.47257222,2.39545329,2.26670490,2.06917132,1.78643388
815,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999995,2.54999970,2.54999834,2.54999160,2.54996184,2.54984446,2.54943086,2.54812931,2.54446927,2.53526204,2.51449916,2.47238698,2.39518336,2.26635825,2.06878065,1.78605189
816,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999995,2.54999970,2.54999831,2.54999149,2.54996143,2.54984303,2.54942649,2.54811746,2.54444088,2.53520195,2.51438685,2.47220166,2.39491347,2.26601179,2.06839028,1.78567022
817,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999995,2.54999969,2.54999829,2.54999138,2.54996101,2.54984159,2.54942210,2.54810556,2.54441240,2.53514174,2.51427441,2.47201627,2.39464362,2.26566551,2.06800021,1.78528889
818,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999995,2.54999969,2.54999826,2.54999127,2.54996059,2.54984014,2.54941768,2.54809362,2.54438385,2.53508141,2.51416185,2.47183080,2.39437380,2.26531941,2.06761044,1.78490788
819,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999995,2.54999968,2.54999824,2.54999116,2.54996016,2.54983869,2.54941323,2.54808162,2.54435521,2.53502097,2.51404917,2.47164526,2.39410403,2.26497349,2.06722097,1.78452720
820,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999995,2.54999968,2.54999821,2.54999105,2.54995974,2.54983722,2.54940877,2.54806958,2.54432648,2.53496041,2.51393637,2.47145965,2.39383429,2.26462776,2.06683180,1.78414684
821,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999995,2.54999967,2.54999819,2.54999094,2.54995931,2.54983574,2.54940428,2.54805748,2.54429767,2.53489974,2.51382345,2.47127396,2.39356459,2.26428221,2.06644293,1.78376681
822,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999995,2.54999967,2.54999816,2.54999083,2.54995887,2.54983425,2.54939976,2.54804534,2.54426878,2.53483895,2.51371041,2.47108821,2.39329493,2.26393685,2.06605436,1.78338710
823,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999994,2.54999966,2.54999814,2.54999072,2.54995843,2.54983276,2.54939522,2.54803315,2.54423981,2.53477805,2.51359725,2.47090238,2.39302531,2.26359166,2.06566609,1.78300772
824,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999994,2.54999966,2.54999811,2.54999060,2.54995799,2.54983125,2.54939066,2.54802091,2.54421075,2.53471703,2.51348396,2.47071648,2.39275573,2.26324666,2.06527811,1.78262866
825,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999994,2.54999965,2.54999808,2.54999048,2.54995755,2.54982973,2.54938607,2.54800863,2.54418161,2.53465589,2.51337056,2.47053051,2.39248619,2.26290184,2.06489044,1.78224992
826,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999994,2.54999965,2.54999805,2.54999037,2.54995710,2.54982820,2.54938146,2.54799629,2.54415238,2.53459464,2.51325704,2.47034447,2.39221669,2.26255721,2.06450305,1.78187151
827,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999994,2.54999964,2.54999803,2.54999025,2.54995664,2.54982667,2.54937683,2.54798390,2.54412307,2.53453327,2.51314339,2.47015836,2.39194723,2.26221275,2.06411597,1.78149342
828,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999994,2.54999963,2.54999800,2.54999013,2.54995619,2.54982512,2.54937217,2.54797147,2.54409368,2.53447179,2.51302963,2.46997217,2.39167781,2.26186848,2.06372918,1.78111564
829,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999994,2.54999963,2.54999797,2.54999001,2.54995573,2.54982356,2.54936748,2.54795898,2.54406420,2.53441020,2.51291575,2.46978592,2.39140843,2.26152439,2.06334268,1.78073819
830,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999994,2.54999962,2.54999794,2.54998989,2.54995526,2.54982199,2.54936277,2.54794645,2.54403464,2.53434849,2.51280175,2.46959961,2.39113909,2.26118048,2.06295648,1.78036106
831,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999994,2.54999962,2.54999791,2.54998976,2.54995480,2.54982041,2.54935804,2.54793386,2.54400500,2.53428666,2.51268764,2.46941322,2.39086979,2.26083676,2.06257058,1.77998425
832,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999994,2.54999961,2.54999788,2.54998964,2.54995432,2.54981882,2.54935328,2.54792123,2.54397527,2.53422472,2.51257340,2.46922676,2.39060053,2.26049321,2.06218496,1.77960775
833,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999993,2.54999960,2.54999785,2.54998951,2.54995385,2.54981722,2.54934850,2.54790855,2.54394546,2.53416267,2.51245905,2.46904024,2.39033131,2.26014985,2.06179964,1.77923158
834,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999993,2.54999960,2.54999782,2.54998939,2.54995337,2.54981561,2.54934369,2.54789581,2.54391557,2.53410050,2.51234457,2.46885364,2.39006214,2.25980666,2.06141462,1.77885572
835,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999993,2.54999959,2.54999779,2.54998926,2.54995289,2.54981399,2.54933886,2.54788303,2.54388559,2.53403822,2.51222999,2.46866698,2.38979300,2.25946366,2.06102988,1.77848017
836,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999993,2.54999958,2.54999776,2.54998913,2.54995240,2.54981236,2.54933400,2.54787020,2.54385553,2.53397582,2.51211528,2.46848026,2.38952391,2.25912084,2.06064544,1.77810495
837,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999993,2.54999958,2.54999773,2.54998900,2.54995191,2.54981072,2.54932912,2.54785732,2.54382539,2.53391331,2.51200046,2.46829346,2.38925486,2.25877820,2.06026129,1.77773003
838,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999993,2.54999957,2.54999770,2.54998886,2.54995141,2.54980906,2.54932421,2.54784439,2.54379516,2.53385069,2.51188552,2.46810660,2.38898586,2.25843574,2.05987743,1.77735544
839,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999993,2.54999956,2.54999767,2.54998873,2.54995091,2.54980740,2.54931928,2.54783141,2.54376485,2.53378795,2.51177047,2.46791968,2.38871689,2.25809346,2.05949386,1.77698115
840,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999993,2.54999956,2.54999764,2.54998860,2.54995041,2.54980572,2.54931432,2.54781837,2.54373446,2.53372510,2.51165530,2.46773269,2.38844797,2.25775136,2.05911058,1.77660718
841,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999992,2.54999955,2.54999760,2.54998846,2.54994990,2.54980404,2.54930934,2.54780529,2.54370398,2.53366214,2.51154001,2.46754563,2.38817909,2.25740944,2.05872759,1.77623350
842,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999992,2.54999954,2.54999757,2.54998832,2.54994939,2.54980234,2.54930434,2.54779216,2.54367342,2.53359906,2.51142461,2.46735851,2.38791025,2.25706770,2.05834489,1.77586013
843,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999992,2.54999954,2.54999754,2.54998819,2.54994888,2.54980063,2.54929930,2.54777898,2.54364277,2.53353588,2.51130910,2.46717132,2.38764146,2.25672614,2.05796247,1.77548705
844,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999992,2.54999953,2.54999750,2.54998805,2.54994836,2.54979892,2.54929424,2.54776575,2.54361204,2.53347257,2.51119347,2.46698407,2.38737271,2.25638476,2.05758035,1.77511428
845,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999992,2.54999952,2.54999747,2.54998790,2.54994783,2.54979719,2.54928916,2.54775247,2.54358123,2.53340916,2.51107772,2.46679675,2.38710400,2.25604356,2.05719851,1.77474181
846,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999992,2.54999951,2.54999744,2.54998776,2.54994731,2.54979545,2.54928405,2.54773913,2.54355034,2.53334563,2.51096187,2.46660937,2.38683534,2.25570253,2.05681696,1.77436964
847,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999992,2.54999951,2.54999740,2.54998762,2.54994677,2.54979370,2.54927892,2.54772575,2.54351936,2.53328199,2.51084589,2.46642193,2.38656672,2.25536169,2.05643570,1.77399778
848,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999991,2.54999950,2.54999737,2.54998747,2.54994624,2.54979193,2.54927376,2.54771232,2.54348829,2.53321824,2.51072981,2.46623443,2.38629814,2.25502103,2.05605472,1.77362623
849,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999991,2.54999949,2.54999733,2.54998733,2.54994570,2.54979016,2.54926857,2.54769883,2.54345715,2.53315437,2.51061361,2.46604686,2.38602961,2.25468055,2.05567403,1.77325497
850,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999991,2.54999948,2.54999729,2.54998718,2.54994515,2.54978837,2.54926336,2.54768530,2.54342592,2.53309040,2.51049730,2.46585923,2.38576113,2.25434024,2.05529362,1.77288402
851,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999991,2.54999948,2.54999726,2.54998703,2.54994460,2.54978658,2.54925812,2.54767171,2.54339461,2.53302631,2.51038087,2.46567153,2.38549269,2.25400011,2.05491350,1.77251337
852,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999991,2.54999947,2.54999722,2.54998688,2.54994405,2.54978477,2.54925286,2.54765808,2.54336321,2.53296211,2.51026434,2.46548378,2.38522429,2.25366017,2.05453366,1.77214303
853,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999991,2.54999946,2.54999718,2.54998672,2.54994349,2.54978295,2.54924757,2.54764439,2.54333173,2.53289780,2.51014769,2.46529596,2.38495594,2.25332040,2.05415411,1.77177299
854,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999990,2.54999945,2.54999715,2.54998657,2.54994293,2.54978112,2.54924226,2.54763065,2.54330017,2.53283338,2.51003093,2.46510809,2.38468763,2.25298080,2.05377483,1.77140324
855,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999990,2.54999944,2.54999711,2.54998642,2.54994237,2.54977928,2.54923691,2.54761687,2.54326852,2.53276884,2.50991405,2.46492015,2.38441937,2.25264139,2.05339585,1.77103380
856,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999990,2.54999943,2.54999707,2.54998626,2.54994180,2.54977743,2.54923155,2.54760303,2.54323679,2.53270419,2.50979707,2.46473215,2.38415115,2.25230216,2.05301714,1.77066466
857,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999990,2.54999943,2.54999703,2.54998610,2.54994122,2.54977556,2.54922615,2.54758914,2.54320498,2.53263944,2.50967998,2.46454409,2.38388298,2.25196310,2.05263872,1.77029583
858,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999990,2.54999942,2.54999699,2.54998594,2.54994064,2.54977369,2.54922073,2.54757520,2.54317308,2.53257457,2.50956277,2.46435597,2.38361485,2.25162422,2.05226058,1.76992729
859,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999990,2.54999941,2.54999695,2.54998578,2.54994006,2.54977180,2.54921529,2.54756121,2.54314110,2.53250959,2.50944546,2.46416779,2.38334677,2.25128552,2.05188272,1.76955905
860,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999989,2.54999940,2.54999691,2.54998562,2.54993947,2.54976990,2.54920982,2.54754716,2.54310903,2.53244450,2.50932803,2.46397956,2.38307874,2.25094699,2.05150514,1.76919111
861,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999989,2.54999939,2.54999687,2.54998545,2.54993888,2.54976799,2.54920432,2.54753307,2.54307689,2.53237930,2.50921049,2.46379126,2.38281075,2.25060864,2.05112784,1.76882346
862,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999989,2.54999938,2.54999683,2.54998529,2.54993828,2.54976607,2.54919879,2.54751892,2.54304466,2.53231399,2.50909285,2.46360291,2.38254281,2.25027047,2.05075082,1.76845612
863,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999989,2.54999937,2.54999679,2.54998512,2.54993768,2.54976413,2.54919324,2.54750473,2.54301234,2.53224857,2.50897509,2.46341449,2.38227492,2.24993248,2.05037407,1.76808907
864,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999989,2.54999936,2.54999675,2.54998495,2.54993708,2.54976219,2.54918766,2.54749048,2.54297995,2.53218304,2.50885723,2.46322602,2.38200707,2.24959466,2.04999761,1.76772232
865,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999988,2.54999935,2.54999670,2.54998478,2.54993647,2.54976023,2.54918206,2.54747618,2.54294747,2.53211740,2.50873926,2.46303749,2.38173927,2.24925702,2.04962143,1.76735587
866,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999988,2.54999934,2.54999666,2.54998461,2.54993585,2.54975826,2.54917643,2.54746183,2.54291490,2.53205165,2.50862118,2.46284891,2.38147152,2.24891956,2.04924552,1.76698971
867,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999988,2.54999933,2.54999662,2.54998444,2.54993523,2.54975628,2.54917077,2.54744743,2.54288225,2.53198579,2.50850299,2.46266026,2.38120381,2.24858227,2.04886989,1.76662385
868,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999988,2.54999932,2.54999657,2.54998426,2.54993461,2.54975429,2.54916508,2.54743297,2.54284952,2.53191982,2.50838469,2.46247156,2.38093616,2.24824516,2.04849454,1.76625829
869,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999988,2.54999931,2.54999653,2.54998409,2.54993398,2.54975228,2.54915937,2.54741847,2.54281671,2.53185374,2.50826628,2.46228281,2.38066854,2.24790822,2.04811946,1.76589301
870,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999987,2.54999930,2.54999648,2.54998391,2.54993335,2.54975026,2.54915363,2.54740391,2.54278381,2.53178755,2.50814777,2.46209400,2.38040098,2.24757146,2.04774466,1.76552804
871,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999987,2.54999929,2.54999644,2.54998373,2.54993271,2.54974823,2.54914787,2.54738930,2.54275083,2.53172125,2.50802915,2.46190513,2.38013347,2.24723488,2.04737014,1.76516335
872,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999987,2.54999928,2.54999639,2.54998355,2.54993206,2.54974619,2.54914208,2.54737464,2.54271777,2.53165485,2.50791042,2.46171620,2.37986600,2.24689847,2.04699589,1.76479896
873,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999987,2.54999927,2.54999635,2.54998337,2.54993142,2.54974414,2.54913626,2.54735993,2.54268462,2.53158833,2.50779159,2.46152722,2.37959858,2.24656224,2.04662191,1.76443486
874,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999987,2.54999926,2.54999630,2.54998318,2.54993076,2.54974207,2.54913041,2.54734517,2.54265139,2.53152171,2.50767265,2.46133819,2.37933121,2.24622619,2.04624821,1.76407106
875,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999986,2.54999925,2.54999625,2.54998300,2.54993011,2.54973999,2.54912453,2.54733035,2.54261808,2.53145497,2.50755360,2.46114910,2.37906388,2.24589030,2.04587478,1.76370754
876,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999986,2.54999924,2.54999621,2.54998281,2.54992945,2.54973790,2.54911863,2.54731548,2.54258468,2.53138813,2.50743445,2.46095996,2.37879661,2.24555460,2.04550163,1.76334432
877,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999986,2.54999923,2.54999616,2.54998262,2.54992878,2.54973580,2.54911270,2.54730056,2.54255120,2.53132118,2.50731519,2.46077076,2.37852939,2.24521907,2.04512874,1.76298139
878,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999986,2.54999922,2.54999611,2.54998243,2.54992811,2.54973368,2.54910675,2.54728559,2.54251764,2.53125413,2.50719583,2.46058151,2.37826221,2.24488371,2.04475613,1.76261874
879,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999985,2.54999921,2.54999606,2.54998224,2.54992743,2.54973155,2.54910076,2.54727057,2.54248399,2.53118696,2.50707636,2.46039221,2.37799508,2.24454853,2.04438380,1.76225639
880,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999985,2.54999920,2.54999601,2.54998204,2.54992675,2.54972941,2.54909475,2.54725549,2.54245026,2.53111969,2.50695679,2.46020285,2.37772800,2.24421352,2.04401173,1.76189433
881,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999985,2.54999918,2.54999596,2.54998185,2.54992606,2.54972726,2.54908871,2.54724037,2.54241645,2.53105230,2.50683711,2.46001344,2.37746098,2.24387869,2.04363994,1.76153255
882,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999985,2.54999917,2.54999591,2.54998165,2.54992537,2.54972509,2.54908265,2.54722519,2.54238256,2.53098481,2.50671733,2.45982398,2.37719400,2.24354403,2.04326841,1.76117106
