time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
4301,42.92872953,42.93423087,42.95072179,42.97816318,43.01649026,43.06561330,43.12541868,43.19577063,43.27651356,43.36747562,43.46847356,43.57931948,43.69983020,43.82983988,43.96921692,44.11788531,44.27584932,44.44321861,44.62023286,44.80728844,45.00496041
4302,42.93194347,42.93744264,42.95392707,42.98135769,43.01966979,43.06877375,43.12855616,43.19888148,43.27959456,43.37052413,43.47148776,43.58229878,43.70277565,43.83275487,43.97210784,44.12076223,44.27872625,44.44611345,44.62316677,44.81028472,45.00804262
4303,42.93515617,42.94065317,42.95713112,42.98455098,43.02284813,43.07193305,43.13169252,43.20199130,43.28267464,43.37357185,43.47450139,43.58527779,43.70572125,43.83567058,43.97500022,44.12364146,44.28160634,44.44901207,44.62610488,44.81328535,45.01112904
4304,42.93836763,42.94386247,42.96033395,42.98774306,43.02602527,43.07509119,43.13482778,43.20510009,43.28575378,43.37661880,43.47751446,43.58825655,43.70866701,43.83858703,43.97789411,44.12652305,44.28448958,44.45191444,44.62904710,44.81629024,45.01421958
4305,42.94157786,42.94707054,42.96353555,42.99093393,43.02920122,43.07824817,43.13796193,43.20820784,43.28883200,43.37966498,43.48052699,43.59123507,43.71161297,43.84150427,43.98078954,44.12940704,44.28737602,44.45482055,44.63199338,44.81929930,45.01731412
4306,42.94478687,42.95027739,42.96673594,42.99412362,43.03237602,43.08140404,43.14109504,43.21131464,43.29190940,43.38271051,43.48353910,43.59421350,43.71455921,43.84442219,43.98368603,44.13229254,44.29026470,44.45773006,44.63494421,44.82231358,45.02041404
4307,42.94799465,42.95348301,42.96993512,42.99731210,43.03554965,43.08455878,43.14422706,43.21442044,43.29498591,43.38575533,43.48655074,43.59719178,43.71750572,43.84734091,43.98658394,44.13518017,44.29315625,44.46064316,44.63789917,44.82533228,45.02351832
4308,42.95120120,42.95668742,42.97313309,43.00049939,43.03872210,43.08771239,43.14735801,43.21752525,43.29806155,43.38879944,43.48956191,43.60016990,43.72045251,43.85026047,43.98948337,44.13807004,44.29605078,44.46355986,44.64085818,44.82835520,45.02662671
4309,42.95440652,42.95989059,42.97632983,43.00368548,43.04189338,43.09086486,43.15048789,43.22062907,43.30113632,43.39184285,43.49257262,43.60314790,43.72339961,43.85318091,43.99238435,44.14096220,44.29894829,44.46648013,44.64382116,44.83138226,45.02973915
4310,42.95761062,42.96309255,42.97952537,43.00687037,43.04506350,43.09401620,43.15361669,43.22373190,43.30421023,43.39488558,43.49558289,43.60612579,43.72634705,43.85610224,43.99528690,44.14385665,44.30184879,44.46940397,44.64678809,44.83441340,45.03285555
4311,42.96081350,42.96629329,42.98271970,43.01005406,43.04823244,43.09716641,43.15674443,43.22683376,43.30728329,43.39792764,43.49859273,43.60910359,43.72929485,43.85902451,43.99819105,44.14675343,44.30475228,44.47233134,44.64975890,44.83744855,45.03597584
4312,42.96401516,42.96949280,42.98591281,43.01323657,43.05140022,43.10031551,43.15987111,43.22993464,43.31035551,43.40096903,43.50160216,43.61208132,43.73224304,43.86194773,44.00109684,44.14965254,44.30765877,44.47526222,44.65273355,44.84048763,45.03909995
4313,42.96721559,42.97269110,42.98910472,43.01641788,43.05456683,43.10346348,43.16299674,43.23303457,43.31342689,43.40400978,43.50461119,43.61505901,43.73519164,43.86487195,44.00400428,44.15255402,44.31056826,44.47819659,44.65571199,44.84353058,45.04222780
4314,42.97041481,42.97588818,42.99229542,43.01959801,43.05773229,43.10661034,43.16612131,43.23613353,43.31649745,43.40704988,43.50761985,43.61803666,43.73814068,43.86779719,44.00691343,44.15545789,44.31348075,44.48113443,44.65869417,44.84657733,45.04535931
4315,42.97361281,42.97908405,42.99548492,43.02277695,43.06089659,43.10975608,43.16924483,43.23923154,43.31956719,43.41008936,43.51062814,43.62101431,43.74109018,43.87072348,44.00982429,44.15836416,44.31639625,44.48407572,44.66168005,44.84962780,45.04849442
4316,42.97680959,42.98227871,42.99867321,43.02595470,43.06405974,43.11290072,43.17236732,43.24232861,43.32263613,43.41312822,43.51363608,43.62399197,43.74404016,43.87365085,44.01273691,44.16127286,44.31931475,44.48702043,44.66466956,44.85268193,45.05163305
4317,42.98000516,42.98547215,43.00186030,43.02913127,43.06722173,43.11604424,43.17548876,43.24542473,43.32570426,43.41616648,43.51664368,43.62696966,43.74699067,43.87657932,44.01565131,44.16418401,44.32223628,44.48996854,44.66766266,44.85573965,45.05477511
4318,42.98319951,42.98866439,43.00504620,43.03230667,43.07038258,43.11918668,43.17860918,43.24851994,43.32877162,43.41920416,43.51965099,43.62994743,43.74994171,43.87950889,44.01856740,44.16709746,44.32516065,44.49291998,44.67065941,44.85880112,45.05792083
4319,42.98639266,42.99185542,43.00823090,43.03548090,43.07354229,43.12232803,43.18172860,43.25161425,43.33183823,43.42224130,43.52265804,43.63292531,43.75289331,43.88243954,44.02148511,44.17001307,44.32808774,44.49587469,44.67365985,44.86186648,45.06107038
4320,42.98958460,42.99504525,43.01141442,43.03865396,43.07670088,43.12546831,43.18484701,43.25470766,43.33490409,43.42527792,43.52566485,43.63590331,43.75584550,43.88537128,44.02440445,44.17293083,44.33101754,44.49883261,44.67666366,44.86493321,45.06420105
4321,42.99277534,42.99823388,43.01459675,43.04182585,43.07985834,43.12860751,43.18796443,43.25780019,43.33796923,43.42831401,43.52867143,43.63888146,43.75879828,43.88830413,44.02732544,44.17585081,44.33395009,44.50179363,44.67966966,44.86799065,45.06721649
4322,42.99596489,43.00142132,43.01777789,43.04499659,43.08301467,43.13174564,43.19108086,43.26089184,43.34103365,43.43134961,43.53167781,43.64185977,43.76175167,43.89123807,44.03024805,44.17877295,44.33688532,44.50475770,44.68267777,44.87103807,45.07010967
4323,42.99915323,43.00460756,43.02095786,43.04816618,43.08616989,43.13488272,43.19419631,43.26398263,43.34409737,43.43438472,43.53468398,43.64483825,43.76470567,43.89417315,44.03317233,44.18169731,44.33982321,44.50772415,44.68568391,44.87406021,45.07294127
4324,43.00234038,43.00779262,43.02413665,43.05133461,43.08932399,43.13801873,43.19731078,43.26707256,43.34716039,43.43741936,43.53768998,43.64781692,43.76766031,43.89710935,44.03609828,44.18462388,44.34276372,44.51069278,44.68868694,44.87705102,45.07569600
4325,43.00552633,43.01097648,43.02731427,43.05450189,43.09247699,43.14115370,43.20042429,43.27016164,43.35022273,43.44045354,43.54069581,43.65079581,43.77061560,43.90004671,44.03902592,44.18755263,44.34570660,44.51366232,44.69168213,44.88000436,45.07838917
4326,43.00871109,43.01415916,43.03049071,43.05766802,43.09562888,43.14428761,43.20353684,43.27324988,43.35328439,43.44348728,43.54370150,43.65377491,43.77357154,43.90298523,44.04195525,44.19048355,44.34865168,44.51663191,44.69466691,44.88292115,45.08103783
4327,43.01189467,43.01734065,43.03366598,43.06083301,43.09877966,43.14742049,43.20664843,43.27633729,43.35634539,43.44652057,43.54670703,43.65675423,43.77652815,43.90592490,44.04488626,44.19341658,44.35159878,44.51960126,44.69764161,44.88580270,45.08363540
4328,43.01507706,43.02052097,43.03684009,43.06399687,43.10192935,43.15055234,43.20975909,43.27942390,43.35940577,43.44955348,43.54971249,43.65973384,43.77948548,43.90886577,44.04781889,44.19635131,44.35454616,44.52256480,44.70059599,44.88865362,45.08621134
4329,43.01825827,43.02370011,43.04001304,43.06715959,43.10507795,43.15368316,43.21286880,43.28250968,43.36246550,43.45258598,43.55271782,43.66271370,43.78244350,43.91180781,44.05075317,44.19928795,44.35749477,44.52552557,44.70353561,44.89147139,45.08874963
4330,43.02143830,43.02687807,43.04318483,43.07032118,43.10822546,43.15681295,43.21597758,43.28559466,43.36552460,43.45561807,43.55572306,43.66569383,43.78540222,43.91475103,44.05368906,44.20222631,44.36044401,44.52848239,44.70645971,44.89425806,45.09125281
4331,43.02461716,43.03005486,43.04635547,43.07348164,43.11137190,43.15994173,43.21908546,43.28867888,43.36858311,43.45864982,43.55872825,43.66867429,43.78836168,43.91769540,44.05662635,44.20516559,44.36339155,44.53143061,44.70936519,44.89702170,45.09373104
4332,43.02779484,43.03323049,43.04952495,43.07664098,43.11451725,43.16306950,43.22219241,43.29176230,43.37164101,43.46168119,43.56173337,43.67165504,43.79132187,43.92064095,44.05956515,44.20810624,44.36633872,44.53437288,44.71225380,44.89975773,45.09617854
4333,43.03097134,43.03640494,43.05269328,43.07979920,43.11766153,43.16619626,43.22529845,43.29484494,43.37469831,43.46471220,43.56473843,43.67463609,43.79428277,43.92358764,44.06250538,44.21104800,44.36928493,44.53730845,44.71512557,44.90246735,45.09859678
4334,43.03414669,43.03957824,43.05586046,43.08295631,43.12080475,43.16932204,43.22840360,43.29792683,43.37775505,43.46774289,43.56774347,43.67761749,43.79724442,43.92653541,44.06544670,44.21398985,44.37222804,44.54023460,44.71798048,44.90515505,45.10099116
4335,43.03732086,43.04275038,43.05902651,43.08611230,43.12394690,43.17244682,43.23150786,43.30100797,43.38081122,43.47077327,43.57074850,43.68059924,43.80020681,43.92948426,44.06838913,44.21693190,44.37516825,44.54315159,44.72081855,44.90782041,45.10336116
4336,43.04049388,43.04592136,43.06219142,43.08926720,43.12708800,43.17557062,43.23461125,43.30408838,43.38386685,43.47380333,43.57375353,43.68358134,43.80316992,43.93243412,44.07133250,44.21987381,44.37810521,44.54605944,44.72364014,44.91046365,45.10570730
4337,43.04366574,43.04909119,43.06535520,43.09242099,43.13022805,43.17869344,43.23771376,43.30716805,43.38692194,43.47683310,43.57675855,43.68656378,43.80613371,43.93538486,44.07427652,44.22281519,44.38103882,44.54895891,44.72644598,44.91308402,45.10802915
4338,43.04683644,43.05225987,43.06851784,43.09557368,43.13336706,43.18181530,43.24081540,43.31024701,43.38997650,43.47986259,43.57976360,43.68954659,43.80909821,43.93833652,44.07722119,44.22575581,44.38396822,44.55184847,44.72923570,44.91568378,45.11032918
4339,43.05000600,43.05542740,43.07167936,43.09872528,43.13650502,43.18493619,43.24391619,43.31332525,43.39303054,43.48289180,43.58276867,43.69252977,43.81206342,43.94128905,44.08016639,44.22869539,44.38689291,44.55472761,44.73200942,44.91826386,45.11260859
4340,43.05317440,43.05859380,43.07483975,43.10187579,43.13964195,43.18805612,43.24701614,43.31640280,43.39608408,43.48592076,43.58577379,43.69551333,43.81502933,43.94424243,44.08311200,44.23163362,44.38981235,44.55759581,44.73476726,44.92082518,45.11486856
4341,43.05634166,43.06175905,43.07799903,43.10502522,43.14277785,43.19117511,43.25011524,43.31947966,43.39913712,43.48894947,43.58877896,43.69849726,43.81799586,43.94719646,44.08605768,44.23457014,44.39272657,44.56045375,44.73750969,44.92336748,45.11710882
4342,43.05950778,43.06492318,43.08115720,43.10817358,43.14591274,43.19429315,43.25321352,43.32255584,43.40218969,43.49197795,43.59178418,43.70148152,43.82096293,43.95015093,44.08900305,44.23750458,44.39563568,44.56330233,44.74023726,44.92589026,45.11932878
4343,43.06267276,43.06808617,43.08431425,43.11132086,43.14904660,43.19741027,43.25631098,43.32563135,43.40524178,43.49500621,43.59478946,43.70446614,43.82393057,43.95310589,44.09194814,44.24043669,44.39853881,44.56614028,44.74294985,44.92839522,45.12153060
4344,43.06583661,43.07124804,43.08747021,43.11446708,43.15217946,43.20052646,43.25940763,43.32870621,43.40829342,43.49803426,43.59779482,43.70745114,43.82689878,43.95606128,44.09489277,44.24336614,44.40143559,44.56896735,44.74564766,44.93088299,45.12371513
4345,43.06899933,43.07440878,43.09062506,43.11761223,43.15531132,43.20364172,43.26250348,43.33178043,43.41134462,43.50106211,43.60080027,43.71043650,43.82986752,43.95901702,44.09783676,44.24629264,44.40432561,44.57178333,44.74833091,44.93335423,45.12588317
4346,43.07216093,43.07756841,43.09377881,43.12075633,43.15844218,43.20675608,43.26559854,43.33485401,43.41439538,43.50408976,43.60380578,43.71342216,43.83283665,43.96197285,44.10077981,44.24921609,44.40720931,44.57458897,44.75099986,44.93580853,45.12803399
4347,43.07532141,43.08072692,43.09693148,43.12389937,43.16157205,43.20986954,43.26869281,43.33792696,43.41744571,43.50711722,43.60681136,43.71640809,43.83580607,43.96492858,44.10372168,44.25213634,44.41008688,44.57738470,44.75365476,44.93824585,45.13016730
4348,43.07848077,43.08388433,43.10008306,43.12704138,43.16470093,43.21298211,43.27178631,43.34099930,43.42049563,43.51014451,43.60981701,43.71939431,43.83877580,43.96788421,44.10666223,44.25505299,44.41295758,44.58016989,44.75629580,44.94066724,45.13228463
4349,43.08163902,43.08704063,43.10323356,43.13018234,43.16782885,43.21609378,43.27487905,43.34407103,43.42354515,43.51317164,43.61282275,43.72238081,43.84174581,43.97083963,44.10960127,44.25796577,44.41582117,44.58294451,44.75892319,44.94307315,45.13438649
4350,43.08479616,43.09019583,43.10638298,43.13332227,43.17095579,43.21920458,43.27797103,43.34714217,43.42659427,43.51619861,43.61582858,43.72536757,43.84471603,43.97379473,44.11253860,44.26087441,44.41867744,44.58570851,44.76153715,44.94546401,45.13647340
4351,43.08795220,43.09334994,43.10953133,43.13646117,43.17408176,43.22231451,43.28106226,43.35021273,43.42964301,43.51922540,43.61883445,43.72835450,43.84768630,43.97674930,44.11547413,44.26377912,44.42152687,44.58846230,44.76413776,44.94783954,45.13854481
4352,43.09110715,43.09650296,43.11267862,43.13959905,43.17720679,43.22542357,43.28415276,43.35328270,43.43269136,43.52225203,43.62184035,43.73134154,43.85065652,43.97970319,44.11840768,44.26667979,44.42436946,44.59120596,44.76672517,44.95019993,45.14060090
4353,43.09426099,43.09965489,43.11582485,43.14273591,43.18033086,43.22853178,43.28724252,43.35635211,43.43573934,43.52527851,43.62484629,43.73432871,43.85362668,43.98265632,44.12133903,44.26957604,44.42720481,44.59393936,44.76929966,44.95254582,45.14264246
4354,43.09741375,43.10280575,43.11897002,43.14587177,43.18345399,43.23163915,43.29033157,43.35942097,43.43878696,43.52830484,43.62785227,43.73731599,43.85659672,43.98560856,44.12426801,44.27246767,44.43003280,44.59666253,44.77186141,44.95487752,45.14466984
4355,43.10056543,43.10595552,43.12211414,43.14900662,43.18657619,43.23474567,43.29341991,43.36248927,43.44183423,43.53133103,43.63085829,43.74030334,43.85956655,43.98855979,44.12719443,44.27535450,44.43285332,44.59937550,44.77441062,44.95719535,45.14668338
4356,43.10371603,43.10910423,43.12525723,43.15214047,43.18969746,43.23785136,43.29650753,43.36555702,43.44488110,43.53435698,43.63386417,43.74329054,43.86253598,43.99151000,44.13011867,44.27823724,44.43566701,44.60207846,44.77694704,44.95949868,45.14868238
4357,43.10686556,43.11225188,43.12839927,43.15527334,43.19281781,43.24095623,43.29959446,43.36862422,43.44792760,43.53738273,43.63686996,43.74627760,43.86550496,43.99445902,44.13304042,44.28111550,44.43847359,44.60477142,44.77947097,44.96178803,45.15066742
4358,43.11001402,43.11539847,43.13154029,43.15840522,43.19593725,43.24406028,43.30268070,43.37169089,43.45097375,43.54040830,43.63987569,43.74926455,43.86847347,43.99740671,44.13595935,44.28398885,44.44127274,44.60745437,44.78198272,44.96406399,45.15263912
4359,43.11316142,43.11854400,43.13468027,43.16153612,43.19905578,43.24716352,43.30576626,43.37475703,43.45401956,43.54343370,43.64288134,43.75225136,43.87144142,44.00035294,44.13887532,44.28685716,44.44406441,44.61012735,44.78448245,44.96632681,45.15459778
4360,43.11630776,43.12168849,43.13781924,43.16466605,43.20217340,43.25026596,43.30885115,43.37782267,43.45706503,43.54645892,43.64588691,43.75523798,43.87440875,44.00329759,44.14178817,44.28972028,44.44684852,44.61279040,44.78697035,44.96857677,45.15654368
4361,43.11945304,43.12483192,43.14095719,43.16779501,43.20529014,43.25336761,43.31193538,43.38088780,43.46011016,43.54948397,43.64889237,43.75822438,43.87737538,44.00624055,44.14469774,44.29257807,44.44962499,44.61544357,44.78944658,44.97081414,45.15847712
4362,43.12259728,43.12797432,43.14409412,43.17092301,43.20840599,43.25646848,43.31501895,43.38395244,43.46315498,43.55250885,43.65189773,43.76121052,43.88034123,44.00918169,44.14760388,44.29543038,44.45239376,44.61808689,44.79191132,44.97303919,45.16039838
4363,43.12574047,43.13111569,43.14723005,43.17405006,43.21152095,43.25956857,43.31810188,43.38701658,43.46619948,43.55553355,43.65490296,43.76419636,43.88330622,44.01212089,44.15050644,44.29827708,44.45515474,44.62072041,44.79436473,44.97525219,45.16230777
4364,43.12888262,43.13425602,43.15036499,43.17717615,43.21463505,43.26266788,43.32118417,43.39008023,43.46924362,43.55855802,43.65790796,43.76718178,43.88627027,44.01505816,44.15340557,44.30111842,44.45790818,44.62334424,44.79680678,44.97745294,45.16420507
4365,43.13202375,43.13739534,43.15349894,43.18030132,43.21774828,43.26576643,43.32426579,43.39314334,43.47228733,43.56158210,43.66091253,43.77016654,43.88923324,44.01799365,44.15630182,44.30395513,44.46065465,44.62595857,44.79923711,44.97964067,45.16608943
4366,43.13516386,43.14053365,43.15663190,43.18342554,43.22086065,43.26886422,43.32734678,43.39620596,43.47533068,43.56460592,43.66391681,43.77315078,43.89219509,44.02092700,44.15919444,44.30678634,44.46339352,44.62856332,44.80165634,44.98181654,45.16796211
4367,43.13830294,43.14367095,43.15976388,43.18654885,43.22397218,43.27196125,43.33042715,43.39926809,43.47837369,43.56762947,43.66692078,43.77613445,43.89515576,44.02385812,44.16208332,44.30961195,44.46612476,44.63115853,44.80406460,44.98398076,45.16982334
4368,43.14144101,43.14680724,43.16289489,43.18967123,43.22708285,43.27505755,43.33350689,43.40232974,43.48141634,43.57065275,43.66992442,43.77911749,43.89811516,44.02678690,44.16496835,44.31243186,44.46884834,44.63374427,44.80646205,44.98613352,45.17167333
4369,43.14457807,43.14994253,43.16602493,43.19279269,43.23019269,43.27815311,43.33658603,43.40539092,43.48445865,43.57367574,43.67292770,43.78209985,43.90107322,44.02971323,44.16784943,44.31524600,44.47156422,44.63632058,44.80884881,44.98827504,45.17351231
4370,43.14771413,43.15307683,43.16915401,43.19591325,43.23330170,43.28124794,43.33966457,43.40845163,43.48750060,43.57669843,43.67593060,43.78508149,43.90402985,44.03263701,44.17072643,44.31805427,44.47427238,44.63888751,44.81122503,44.99040552,45.17534049
4371,43.15084919,43.15621014,43.17228213,43.19903290,43.23640989,43.28434205,43.34274250,43.41151188,43.49054221,43.57972083,43.67893309,43.78806235,43.90698498,44.03555814,44.17359925,44.32085659,44.47697278,44.64144511,44.81359085,44.99252518,45.17715812
4372,43.15398325,43.15934246,43.17540930,43.20215166,43.23951726,43.28743545,43.34581985,43.41457167,43.49358347,43.58274291,43.68193514,43.79104240,43.90993852,44.03847652,44.17646778,44.32365287,44.47966539,44.64399344,44.81594641,44.99463421,45.17896540
4373,43.15711634,43.16247383,43.17853553,43.20526953,43.24262381,43.29052812,43.34889656,43.41763090,43.49662422,43.58576445,43.68493650,43.79402143,43.91289053,44.04139255,44.17933278,44.32644402,44.48235096,44.64653281,44.81829157,44.99673272,45.18076492
4374,43.16024845,43.16560422,43.18166083,43.20838652,43.24572956,43.29362007,43.35197266,43.42068962,43.49966452,43.58878553,43.68793724,43.79699946,43.91584088,44.04430591,44.18219376,44.32922950,44.48502911,44.64906315,44.82062660,44.99882095,45.18255585
4375,43.16337958,43.16873365,43.18478520,43.21150264,43.24883450,43.29671132,43.35504817,43.42374786,43.50270441,43.59180617,43.69093737,43.79997647,43.91878946,44.04721643,44.18505049,44.33200911,44.48769972,44.65158449,44.82295167,45.00089914,45.18433816
4376,43.16650976,43.17186213,43.18790865,43.21461788,43.25193866,43.29980188,43.35812309,43.42680561,43.50574387,43.59482636,43.69393684,43.80295238,43.92173620,44.05012404,44.18790292,44.33478282,44.49036279,44.65409690,44.82526690,45.00296747,45.18611217
4377,43.16963897,43.17498966,43.19103118,43.21773227,43.25504203,43.30289174,43.36119743,43.42986287,43.50878290,43.59784607,43.69693563,43.80592715,43.92468104,44.05302864,44.19075097,44.33755057,44.49301832,44.65660042,44.82757243,45.00502616,45.18787819
4378,43.17276722,43.17811624,43.19415280,43.22084580,43.25814462,43.30598092,43.36427118,43.43291964,43.51182148,43.60086529,43.69993370,43.80890072,43.92762390,44.05593017,44.19359457,44.34031233,44.49566632,44.65909513,44.82986839,45.00707540,45.18963657
4379,43.17589453,43.18124188,43.19727351,43.22395848,43.26124643,43.30906943,43.36734436,43.43597593,43.51485963,43.60388399,43.70293101,43.81187304,43.93056470,44.05882853,44.19643363,44.34306803,44.49830679,44.66158109,44.83215491,45.00911540,45.19138761
4380,43.17902090,43.18436660,43.20039332,43.22707031,43.26434749,43.31215726,43.37041697,43.43903174,43.51789732,43.60690217,43.70592753,43.81484404,43.93350338,44.06172365,44.19926809,44.34581765,44.50093973,44.66405836,44.83443210,45.01114636,45.19313165
4381,43.18214632,43.18749039,43.20351225,43.23018131,43.26744777,43.31524442,43.37348900,43.44208703,43.52093451,43.60991974,43.70892318,43.81781369,43.93643993,44.06461559,44.20209808,44.34856136,44.50356538,44.66652742,44.83670142,45.01317337,45.19488698
4382,43.18527083,43.19061326,43.20663029,43.23329148,43.27054729,43.31833088,43.37656040,43.44514174,43.52397111,43.61293662,43.71191788,43.82078194,43.93937439,44.06750448,44.20492379,44.35129940,44.50618407,44.66898888,44.83896474,45.01520316,45.19667789
4383,43.18839441,43.19373522,43.20974745,43.23640081,43.27364606,43.32141667,43.37963122,43.44819593,43.52700717,43.61595285,43.71491163,43.82374872,43.94230661,44.07039007,44.20774494,44.35403151,44.50879557,44.67144238,44.84122085,45.01723100,45.19848659
4384,43.19151708,43.19685628,43.21286374,43.23950934,43.27674408,43.32450180,43.38270144,43.45124958,43.53004268,43.61896838,43.71790440,43.82671398,43.94523652,44.07327233,44.21056150,44.35675767,44.51139991,44.67388807,44.84347013,45.01925793,45.20031649
4385,43.19463884,43.19997644,43.21597916,43.24261704,43.27984135,43.32758627,43.38577109,43.45430268,43.53307763,43.62198321,43.72089613,43.82967767,43.94816406,44.07615118,44.21337342,44.35947790,44.51399713,44.67632608,44.84571292,45.02128500,45.20217100
4386,43.19775969,43.20309571,43.21909372,43.24572394,43.28293789,43.33067007,43.38884014,43.45735524,43.53611199,43.62499730,43.72388679,43.83263973,43.95108918,44.07902657,44.21618067,44.36219216,44.51658728,44.67875653,44.84794957,45.02331325,45.20405354
4387,43.20087965,43.20621409,43.22220743,43.24883004,43.28603370,43.33375322,43.39190860,43.46040723,43.53914575,43.62801061,43.72687633,43.83560012,43.95401183,44.08189847,44.21898323,44.36490051,44.51917049,44.68117976,44.85018079,45.02534375,45.20596291
4388,43.20399872,43.20933160,43.22532029,43.25193534,43.28912876,43.33683569,43.39497643,43.46345860,43.54217883,43.63102309,43.72986474,43.83855887,43.95693211,44.08476704,44.22178134,44.36760336,44.52174774,44.68359812,44.85241115,45.02737785,45.20784641
4389,43.20711690,43.21244823,43.22843231,43.25503984,43.29222309,43.33991749,43.39804364,43.46650938,43.54521125,43.63403474,43.73285195,43.84151587,43.95984986,44.08763209,44.22457481,44.37030047,44.52431853,44.68601046,44.85463856,45.02941642,45.20974008
4390,43.21023421,43.21556399,43.23154349,43.25814355,43.29531669,43.34299862,43.40111024,43.46955955,43.54824300,43.63704551,43.73583794,43.84447108,43.96276504,44.09049358,44.22736360,44.37299185,44.52688297,44.68841706,44.85686364,45.03146052,45.21164354
4391,43.21335064,43.21867889,43.23465384,43.26124648,43.29840956,43.34607910,43.40417623,43.47260910,43.55127405,43.64005538,43.73882265,43.84742445,43.96567760,44.09335147,44.23014770,44.37567752,44.52944116,44.69081820,44.85908705,45.03351121,45.21355641
4392,43.21646622,43.22179293,43.23776336,43.26434864,43.30150173,43.34915891,43.40724160,43.47565803,43.55430438,43.64306432,43.74180606,43.85037593,43.96858748,44.09620572,44.23292710,44.37835751,44.53199321,44.69321418,44.86130941,45.03556957,45.21547830
4393,43.21958093,43.22490613,43.24087207,43.26745002,43.30459317,43.35223807,43.41030634,43.47870633,43.55733399,43.64607230,43.74478811,43.85332548,43.97149465,44.09905629,44.23570176,44.38103185,44.53453923,44.69560527,44.86353138,45.03763664,45.21740883
4394,43.22269478,43.22801848,43.24397995,43.27055062,43.30768389,43.35531655,43.41337043,43.48175394,43.56036281,43.64907929,43.74776881,43.85627312,43.97439916,44.10190331,44.23847198,44.38370111,44.53708036,44.69799290,44.86575202,45.03970160,45.21934068
4395,43.22580779,43.23112999,43.24708703,43.27365045,43.31077388,43.35839434,43.41643386,43.48480088,43.56339085,43.65208527,43.75074811,43.85921880,43.97730095,44.10474671,44.24123767,44.38636523,44.53961648,44.70037713,44.86797229,45.04176790,45.22127485
4396,43.22891995,43.23424067,43.25019330,43.27674952,43.31386316,43.36147147,43.41949664,43.48784713,43.56641809,43.65509021,43.75372597,43.86216245,43.98019995,44.10758642,44.24399877,44.38902413,44.54214757,44.70275808,44.87019305,45.04383831,45.22321196
4397,43.23203128,43.23735052,43.25329876,43.27984783,43.31695173,43.36454792,43.42255876,43.49089268,43.56944450,43.65809406,43.75670234,43.86510403,43.98309612,44.11042242,44.24675528,44.39167788,44.54467381,44.70513613,44.87241482,45.04591293,45.22515107
4398,43.23514178,43.24045955,43.25640344,43.28294539,43.32003959,43.36762371,43.42562022,43.49393752,43.57247006,43.66109682,43.75967719,43.86804349,43.98598941,44.11325467,44.24950721,44.39432656,44.54719539,44.70751165,44.87463811,45.04799186,45.22709123
4399,43.23825145,43.24356777,43.25950732,43.28604219,43.32312674,43.37069881,43.42868101,43.49698164,43.57549476,43.66409843,43.76265049,43.87098081,43.98887980,44.11608315,44.25225456,44.39697024,44.54971252,44.70988503,44.87686343,45.05007521,45.22903149
4400,43.24136030,43.24667517,43.26261041,43.28913824,43.32621317,43.37377323,43.43174110,43.50002501,43.57851856,43.66709889,43.76562221,43.87391598,43.99176733,44.11890798,44.25499758,44.39960930,44.55222557,44.71225593,44.87908837,45.05215951,45.23097372
4401,43.24446833,43.24978176,43.26571272,43.29223353,43.32929888,43.37684695,43.43480049,43.50306761,43.58154145,43.67009817,43.76859236,43.87684901,43.99465201,44.12172925,44.25773647,44.40224411,44.55473492,44.71462411,44.88131092,45.05424178,45.23291940
4402,43.24757555,43.25288754,43.26881424,43.29532807,43.33238387,43.37991997,43.43785917,43.50610943,43.58456340,43.67309624,43.77156086,43.87977982,43.99753377,44.12454683,44.26047107,44.40487449,44.55724061,44.71699048,44.88353376,45.05632478,45.23486549
4403,43.25068196,43.25599253,43.27191498,43.29842186,43.33546815,43.38299230,43.44091714,43.50915046,43.58758439,43.67609307,43.77452768,43.88270836,44.00041256,44.12736072,44.26320140,44.40750055,44.55974285,44.71935532,44.88575699,45.05840809,45.23681146
4404,43.25378757,43.25909672,43.27501496,43.30151492,43.33855172,43.38606392,43.44397439,43.51219069,43.59060441,43.67908862,43.77749280,43.88563462,44.00328836,44.13017090,44.26592751,44.41012242,44.56224187,44.72171890,44.88798070,45.06049130,45.23875676
4405,43.25689239,43.26220012,43.27811416,43.30460723,43.34163458,43.38913485,43.44703091,43.51523010,43.59362343,43.68208287,43.78045618,43.88855855,44.00616115,44.13297737,44.26864944,44.41274020,44.56473788,44.72408150,44.89020498,45.06257400,45.24070084
4406,43.25999641,43.26530274,43.28121261,43.30769881,43.34471671,43.39220506,43.45008669,43.51826868,43.59664143,43.68507580,43.78341779,43.89148014,44.00903092,44.13578019,44.27136729,44.41535405,44.56723096,44.72644290,44.89242937,45.06465615,45.24264403
4407,43.26309963,43.26840457,43.28431027,43.31078962,43.34779811,43.39527454,43.45314169,43.52130638,43.59965838,43.68806740,43.78637767,43.89439949,44.01189789,44.13857969,44.27408151,44.41796419,44.56972037,44.72880052,44.89465069,45.06673953,45.24459080
